,0,Predicted
4750,217519.88,
4751,101213.4,
4752,57911.25,
4753,67866.4,
4754,54960.88,
4755,79065.88,
4756,107582.64,
4757,25025.5,
4758,73395.66,
4759,814044.76,
4760,404345.42,
4761,90065.0,
4762,30337.27,
4763,117277.24,
4764,44704.0,
4765,122941.0,
4766,14804.26,
4767,163641.605,
4768,62612.885,
4769,36152.74,
4770,221688.80095238096,
4771,112639.0,
4772,28688.64,
4773,34231.789,
4774,438565.58,
4775,50904.27,
4776,65817.12666666666,
4777,15067.38,
4778,83627.08,
4779,203760.58,
4780,230112.44,
4781,36272.44,
4782,648233.0,
4783,44219.32,
4784,217841.16,
4785,108807.14,
4786,85161.25333333333,
4787,45425.0,
4788,21784.0,
4789,41987.72,
4790,60187.905,
4791,73362.54,
4792,77456.72,
4793,126806.56,
4795,45816.783983035966,
4796,39329.325,
4797,43926.745,
4798,44864.555,
4799,61607.36,
4800,133565.52,
4801,61772.48,
4802,72199.55,
4803,97646.46141025642,
4804,43741.97225845062,
4805,51498.49,
4806,69172.69,
4807,140923.88,
4808,110269.38,
4809,50579.46,
4810,19024.68,
4811,39387.0,
4812,356409.0,
4813,81335.215,
4814,91659.81,
4815,22096.04,
4816,40522.34,
4817,111683.295,
4818,165844.525,
4819,67501.94,
4820,37604.16,
4821,78203.765,
4822,22927.2,
4823,91205.29,
4824,66848.945,
4825,98185.735,
4826,48222.15,
4827,29961.0,
4828,52734.6,
4829,106644.82,
4830,119789.155,
4831,81945.8,
4833,30374.45,
4834,55002.54,
4835,40930.7,
4836,47578.5,
4837,126144.255,
4838,134793.3,
4839,144411.265,
4840,919096.64,
4841,71268.49,
4842,31604.75,
4843,40107.0,
4844,199804.08,
4845,42919.64,
4846,173354.805,
4847,63200.21,
4848,30886.1,
4849,60230.5,
4850,79718.255,
4851,59797.38,
4852,60182.44,
4853,110225.5,
4854,45698.66,
4855,48703.44,
4856,173712.76,
4857,61799.4,
4858,8427.08,
4859,76916.885,
4860,71095.1,
4861,25604.82,
4862,45873.565,
4863,149380.745,
4864,66359.5,
4865,92183.5,
4866,14090.2,
4867,81164.57666666668,
4868,71474.09,
4869,157599.16,
4870,74936.14,
4871,167119.06,
4872,40014.455,
4873,59220.41666666667,
4874,91104.62,
4875,36217.8,
4876,47192.49,
4877,38183.93,
4878,35599.095,
4879,59487.97,
4880,87263.82232142858,
4881,98800.0,
4882,419460.79,
4883,58758.795,
4884,184174.0,
4885,273416.94,
4886,55674.18,
4887,59442.69,
4888,744693.975,
4889,58590.08466666666,
4890,87158.04,
4891,66438.46909090909,
4892,48473.215,
4893,67227.0,
4894,59384.18,
4895,50083.08,
4896,18533.34,
4897,76323.81,
4898,72376.28,
4899,57386.02666666667,
4900,52341.28,
4901,135171.78,
4902,136750.84,
4903,60990.83,
4904,41999.56,
4905,27394.4,
4906,25080.35,
4907,57391.44,
4908,35541.44,
4909,59796.5,
4910,97610.68,
4911,163898.94,
4912,123044.64,
4913,48961.0,
4914,97083.54,
4915,88608.055,
4916,228266.68,
4917,70921.6,
4918,119652.2,
4919,410476.14,
4920,158558.995,
4921,148460.88,
4922,162850.32,
4923,68548.44,
4924,23869.26,
4925,111946.92,
4926,46649.685,
4927,27163.41,
4928,83585.525,
4929,18663.5,
4930,9197.3,
4931,164424.4,
4932,63235.0,
4933,99467.52,
4934,49164.0,
4935,60087.625,
4936,182024.465,
4937,91667.81833333334,
4938,36824.48,
4939,145380.33,
4940,138091.96,
4941,184612.0,
4942,100090.695,
4943,11469.58,
4944,26575.75416666667,
4945,456477.44,
4946,58392.515,
4947,168828.16,
4948,49650.75,
4949,239621.185,
4950,73880.44,
4951,98323.44,
4952,133486.44,
4953,58213.19,
4954,544423.82,
4955,319324.4,
4956,157607.935,
4957,38901.72,
4958,160289.96,
4959,48980.0,
4960,53721.74,
4961,16416.9,
4962,42234.96,
4963,64800.60777777778,
4964,96603.23,
4965,83931.54,
4966,144000.0,
4967,107648.805,
4968,33997.74,
4969,68495.84,
4970,111381.44,
4971,63699.565,
4972,171621.0,
4973,42396.76,
4974,112534.64,
4975,103515.195,
4976,39518.96,
4977,66119.55,
4978,55012.78,
4979,40466.44,
4980,57638.86,
4981,68140.935,
4982,52058.21,
4983,88967.92,
4984,235884.62,
4985,114322.99,
4986,164441.415,
4987,88072.84,
4988,100674.44,
4989,34969.44,
4990,38592.535,
4991,43137.0,
4992,94282.76,
4993,158648.32,
4994,32191.675,
4995,74272.0,
4996,143422.01,
4997,28725.67,
4998,54825.6,
4999,104998.02,
5000,149274.38,
5001,111562.955,
5002,168132.135,
5003,73874.685,
5004,54579.53,
5005,165823.61,
5006,157055.7,
5007,275747.62,
5008,201049.29,
5009,196679.26,
5010,60752.66,
5011,186134.08,
5012,55753.24,
5013,52767.17,
5014,109219.075,
5015,34525.24,
5016,50176.16,
5017,36392.825,
5018,107074.58,
5019,31317.98,
5020,41012.96,
5021,64907.03,
5022,46139.4,
5023,85747.555,
5024,56338.52,
5025,65859.368,
5026,207791.105,
5027,38649.5,
5028,41718.66,
5029,114759.94,
5030,703942.0,
5031,89085.165,
5032,148582.0,
5033,185200.995,
5034,175297.95,
5035,43402.6,
5036,30995.26,
5037,65551.12,
5038,147523.0,
5039,43771.32,
5040,170548.82,
5041,528803.06,
5042,69990.0,
5043,512522.64,
5044,45826.265,
5045,69267.68,
5046,46375.825,
5047,129000.0,
5048,83672.98,
5049,53273.08,
5050,89714.70066666667,
5051,167841.44,
5052,36143.42,
5053,38731.9,
5054,74084.58,
5055,107410.2,
5056,73692.19,
5057,39969.765,
5058,77988.275,
5059,66885.75,
5060,263078.64,
5061,42830.79,
5062,79698.96,
5063,49092.0,
5064,292455.54,
5065,52266.64,
5066,114913.2,
5067,134719.86,
5068,44790.41,
5069,124052.94,
5070,73299.88,
5071,157626.355,
5072,131441.505,
5073,44815.42,
5074,244451.0,
5075,159658.34,
5076,79746.83,
5077,52434.105,
5078,171232.3,
5079,89452.32,
5080,120862.545,
5081,53685.785,
5082,86428.81,
5083,125964.88,
5084,33066.105,
5085,65843.2,
5086,85128.12,
5087,105274.08,
5088,67176.84,
5089,92238.5,
5090,116441.315,
5091,32998.81,
5092,89307.52,
5093,125347.83,
5094,52462.875,
5095,119170.68333333333,
5096,37610.44,
5097,30601.99846153846,
5098,85638.26,
5099,99695.0,
5100,148727.41,
5101,29774.252727272724,
5102,60317.37333333334,
5103,21822.135,
5104,69123.57,
5105,45596.76,
5106,134465.66,
5107,27966.775,
5108,42091.82,
5109,38015.72,
5110,39572.96,
5111,24665.76,
5112,94674.52,
5113,200147.66,
5114,71175.12,
5115,56429.5,
5116,64578.36,
5117,116891.595,
5118,131584.05,
5119,392298.48,
5120,96782.525,
5121,78143.335,
5122,46825.54,
5123,231527.295,
5124,57911.67428571429,
5125,180575.0,
5126,138093.835,
5127,82716.48,
5128,190656.91,
5129,120442.07,
5130,86019.755,
5131,288000.0,
5132,49272.155,
5133,78600.0,
5134,10869.26,
5135,55758.145,
5136,181367.805,
5137,73207.485,
5138,66994.175,
5139,42998.9,
5140,82324.875,
5142,180356.205,
5143,88304.64,
5144,116492.68,
5145,62272.08,
5146,83999.355,
5147,79747.52,
5148,50079.57129383116,
5149,146457.17,
5150,284264.5,
5151,84091.665,
5152,51173.11,
5153,51882.03,
5154,83920.37,
5155,159800.0,
5156,78984.23384615385,
5157,248777.44,
5158,74703.23125,
5159,65538.48,
5160,602685.5,
5161,115820.48,
5162,71476.26,
5163,87585.93,
5164,131702.565,
5165,116543.6,
5166,176888.32,
5167,150286.975,
5168,47037.55,
5169,12914.26,
5170,71508.66,
5171,137679.76,
5172,27636.26,
5173,132997.08,
5174,47958.0,
5175,278526.28,
5176,55872.42,
5177,30603.5,
5178,54690.24,
5179,83663.1,
5180,40271.7,
5181,108699.5,
5182,94840.72,
5183,157994.9,
5184,48255.465,
5185,62170.49,
5186,38817.32,
5187,47861.66,
5188,231479.24,
5189,85428.84,
5190,130226.2,
5191,75389.5,
5192,96620.4,
5193,27233.5858974359,
5194,73236.92,
5195,157824.08,
5196,77888.0,
5197,103275.9,
5198,66585.0,
5199,31167.62,
5200,92041.6,
5201,83799.205,
5202,40291.45,
5203,48309.27,
5204,48677.82,
5205,48841.48,
5206,85898.4,
5207,27307.04,
5208,65378.005,
5209,108829.77,
5210,114480.44,
5211,91864.28,
5212,54759.38,
5213,25519.26,
5214,24096.44,
5215,99967.005,
5216,24127.62,
5217,92855.54,
5218,147432.305,
5219,63849.025,
5220,162115.105,
5221,49652.94,
5222,26042.0,
5223,39341.26,
5224,113907.145,
5225,70121.18,
5226,108207.55523809524,
5227,34915.165,
5228,19160.32,
5229,97755.01,
5230,69281.86,
5231,58826.99,
5232,86578.42857142858,
5233,184087.7,
5234,18996.115,
5235,22435.93,
5236,45754.64,
5237,73350.31,
5238,22072.74,
5239,87054.315,
5240,61758.96,
5241,114511.28,
5242,44962.38,
5243,91180.86,
5244,66530.42,
5245,125084.42,
5246,331318.265,
5247,13665.975,
5248,178548.4,
5249,34963.39,
5250,112750.5,
5251,40351.785,
5252,44066.82,
5253,25157.11,
5254,108721.39,
5255,68687.0,
5256,50233.02,
5257,25733.36,
5258,70355.535,
5259,42939.58894152047,
5260,91676.38,
5261,43623.38,
5262,257650.4,
5263,95798.44,
5264,45270.2,
5265,48782.3,
5266,207376.38,
5267,118023.995,
5268,153392.25,
5269,81707.0,
5271,110246.05,
5272,67976.71,
5273,25606.685,
5274,34399.955,
5275,132285.985,
5276,46522.38,
5277,91383.44,
5278,39622.62,
5279,56770.92333333333,
5280,169224.84,
5281,57049.82,
5282,166897.1133333333,
5283,88772.82,
5284,15926.96,
5285,126226.73,
5286,53513.13,
5287,45563.17,
5288,135222.96,
5289,120559.35,
5290,62413.09375757577,
5291,287373.9,
5292,274710.0,
5293,40720.42857142857,
5294,78541.0,
5295,80641.0,
5296,43214.0,
5297,149437.83,
5298,94536.82,
5299,52318.88,
5300,12840.7,
5301,108554.12,
5302,398923.675,
5303,55453.64,
5304,64109.46242424243,
5305,47772.27,
5306,193075.5,
5307,76507.215,
5308,110837.655,
5309,66169.32,
5310,71974.46,
5311,147502.885,
5312,20231.71,
5313,54237.16,
5314,86299.335,
5315,68002.2,
5316,73110.545,
5317,53077.58,
5318,23532.925,
5319,127584.615,
5320,85043.985,
5321,73825.0,
5322,102409.92,
5323,90557.145,
5324,59425.44,
5325,54239.535,
5326,215730.755,
5327,45741.81,
5328,230925.04,
5329,224575.32,
5330,174771.44,
5331,99845.495,
5332,28893.48,
5333,128280.2,
5334,96209.355,
5335,156464.046,
5336,756271.72,
5337,93074.22,
5338,123521.12,
5339,125834.18,
5340,55410.0,
5341,77176.61,
5342,177302.155,
5343,45246.05,
5344,171667.82,
5345,61749.24,
5346,43101.68,
5347,30811.0,
5348,12868.98,
5349,35290.38,
5350,117728.31,
5351,18649.36,
5352,102455.31,
5353,59045.28,
5354,107820.48,
5355,78423.005,
5356,73569.56,
5357,66076.92,
5358,84785.405,
5359,63818.605,
5360,125652.915,
5361,69002.94,
5362,184606.25,
5363,2422175.92,
5364,549998.0,
5365,49112.94,
5366,109668.83,
5367,56756.7,
5368,119538.775,
5369,76815.37,
5370,57372.86,
5371,226170.68,
5372,47557.32,
5373,42148.24,
5374,70226.03471428572,
5375,165262.395,
5376,92582.98,
5377,50040.0,
5378,115496.99,
5379,82482.655,
5380,178969.655,
5381,52951.2,
5382,58912.27,
5383,115240.84,
5384,102871.81,
5385,94406.37,
5386,274245.82,
5387,43643.38,
5388,181090.52,
5389,321046.16,
5390,456232.29,
5391,62464.46,
5392,21249.1,
5393,87332.32,
5394,85850.34,
5395,25481.99,
5396,140043.485,
5397,50536.21599999999,
5398,266097.205,
5399,86639.935,
5400,271913.98,
5401,37832.02,
5402,87577.72,
5403,122775.0,
5404,30057.925,
5405,86480.0,
5406,121800.0,
5407,423437.195,
5408,855790.0,
5409,38505.575,
5410,81800.0,
5411,62210.24,
5412,50066.5,
5413,138250.545,
5414,97316.06,
5415,65956.525,
5416,81656.89,
5417,56379.36,
5418,103080.98,
5419,135890.84,
5420,78748.645,
5421,152604.44,
5422,140930.2,
5423,29558.0,
5424,52334.35025,
5425,34218.56,
5426,119368.24,
5427,67515.18,
5428,77800.0,
5429,95800.0,
5430,55032.2,
5431,19059.91,
5432,153643.4,
5433,85889.5,
5434,50059.5,
5435,14859.96,
5436,103377.9,
5437,38958.95,
5438,66573.34,
5439,163862.475,
5440,91506.49,
5441,157649.395,
5442,89492.06,
5443,163503.26,
5444,27312.45923076923,
5445,84800.0,
5446,43110.34,
5447,106606.0,
5448,141652.0,
5449,70858.5,
5450,122034.84,
5451,75990.165,
5452,26416.68,
5453,62305.03,
5454,121569.215,
5455,63680.44,
5456,168497.0,
5457,127246.4,
5458,30043.7,
5459,49170.145,
5460,119038.82,
5461,71518.88,
5463,72803.985,
5464,49441.89,
5465,70198.99,
5466,74908.695,
5467,83857.355,
5468,76997.82,
5469,47063.0,
5470,28435.534,
5471,86664.35,
5472,42565.68,
5473,53464.015,
5474,39172.09,
5475,146208.815,
5476,210739.06,
5477,111810.84,
5478,1897712.08,
5479,62502.64,
5480,41184.47,
5481,128838.34,
5482,18958.591666666664,
5483,82094.575,
5484,30076.5,
5485,78005.01,
5486,1286879.86,
5487,81737.84,
5488,32013.11,
5489,64302.33,
5490,100750.72,
5491,84190.495,
5492,42940.64,
5493,87076.385,
5494,110327.69,
5495,85692.48,
5496,50393.5,
5497,72447.215,
5498,52720.11666666667,
5499,87507.67333333332,
5500,30151.81,
5501,128630.5,
5502,71543.825,
5503,51460.81,
5504,107608.265,
5505,125534.98,
5506,104977.06,
5508,351281.6,
5509,120126.42,
5510,136515.0,
5511,23898.5,
5512,55743.07,
5513,47152.37,
5514,145610.66,
5515,248774.935,
5516,42706.54,
5517,222389.185,
5518,90828.105,
5519,107229.915,
5520,201280.4533333333,
5521,80883.72,
5522,92972.835,
5523,53044.24,
5524,63345.88,
5525,87433.66,
5526,59196.695,
5527,104768.59,
5528,57853.38,
5529,511448.0,
5530,27345.44423076923,
5531,114920.925,
5532,71246.02,
5533,40043.31,
5534,37745.55,
5535,115157.2,
5536,107657.08,
5537,90649.95,
5539,121042.26,
5540,253455.81166666668,
5541,24938.595,
5542,91165.57,
5543,41540.865,
5544,31219.2,
5545,59912.36,
5546,148576.0,
5547,203610.0,
5548,46155.415,
5549,156676.06,
5550,188800.0,
5551,59669.02,
5552,164185.42,
5553,48032.5,
5554,104136.975,
5555,64203.96,
5556,51386.84666666667,
5557,38770.905,
5558,112315.96,
5559,52151.96,
5560,24700.0,
5561,89604.625,
5562,114135.02,
5563,170453.51,
5564,26782.58,
5565,205988.0,
5566,65332.005,
5567,216356.7,
5568,35761.3,
5569,175002.04,
5570,233296.635,
5571,15355.41,
5572,88367.295,
5573,63197.4,
5574,38583.1325,
5575,119521.695,
5576,32540.775,
5577,252950.14,
5578,242186.55,
5579,137938.0,
5580,98594.46,
5581,127030.645,
5582,148511.8866666667,
5583,62944.36375757576,
5584,38810.74,
5585,1381312.52,
5586,169355.52,
5587,52503.305,
5588,121976.6,
5589,26822.94,
5590,114662.76,
5591,853888.0,
5592,586463.24,
5593,163350.0,
5594,77873.32,
5595,31984.78,
5596,121428.5,
5597,80193.02,
5598,46000.0,
5599,60016.94,
5600,69081.32,
5601,55060.69,
5602,91426.41,
5603,86513.5,
5604,37610.02,
5605,82452.8,
5606,174821.35,
5607,169369.39,
5608,34748.34,
5609,100055.4,
5610,46195.44,
5611,59465.39,
5612,44045.705,
5613,85871.52,
5614,116461.44,
5615,42088.425,
5616,54049.88,
5617,155664.325,
5618,66519.7,
5619,39643.875,
5620,504921.05,
5621,48544.5,
5622,258990.825,
5623,99803.84,
5624,553376.88,
5625,20473.895,
5626,37514.2,
5627,155335.0,
5628,130594.56,
5629,98303.01,
5630,90801.84,
5631,227229.055,
5632,77518.84,
5633,199500.0,
5634,213913.33,
5635,70325.035,
5636,251208.68,
5637,98338.96,
5638,102799.52,
5639,29075.08,
5640,47089.825,
5641,15882.78,
5642,166549.62,
5643,177101.52,
5644,73016.52,
5645,82911.39,
5646,57436.235,
5647,105961.905,
5648,81306.075,
5649,73842.14,
5650,90702.0,
5651,40868.495,
5652,95861.18,
5653,21093.68,
5654,83238.595,
5655,95381.795,
5656,145908.72,
5657,49605.99,
5658,2500088.28,
5659,53445.61,
5660,218241.88,
5661,122220.91,
5662,70706.36,
5663,174718.46,
5664,58723.88,
5665,183384.14,
5666,39071.94,
5667,119335.8,
5668,137037.77,
5669,55800.0,
5670,67478.56,
5671,38539.525,
5672,162585.66,
5673,142878.525,
5674,75219.71,
5675,58453.185,
5676,226292.7,
5677,71633.575,
5678,170501.455,
5679,38961.57,
5680,239482.52,
5681,178307.83,
5682,113109.025,
5683,70524.76,
5684,48976.075,
5685,35220.205,
5686,27163.33,
5687,38076.64,
5688,36154.0,
5689,224990.06,
5690,107597.925,
5691,143326.145,
5692,46746.56,
5693,59725.0,
5694,197751.725,
5695,88605.0,
5696,67926.14,
5697,58330.5,
5698,82541.445,
5699,238898.3,
5700,65942.41,
5701,98131.39,
5702,177040.74,
5703,114582.52,
5704,587866.62,
5705,90568.94,
5706,47359.14,
5707,201387.955,
5708,118975.32,
5709,58067.5,
5710,127540.02,
5711,35210.44,
5712,67032.36,
5713,565000.0,
5714,65149.73797619047,
5715,17318.55,
5716,252296.24833333335,
5717,61744.44,
5718,77897.0,
5719,67704.02,
5720,80415.84,
5721,73606.155,
5722,94415.56,
5723,48527.68,
5724,59320.47,
5725,431124.775,
5726,30209.64,
5727,56152.12,
5728,358028.695,
5729,66179.01,
5730,95504.99642857142,
5731,167580.99,
5732,48880.0,
5733,128594.25,
5734,30808.2,
5735,123756.565,
5736,88258.61,
5737,62227.96,
5739,17927.455,
5740,52042.13,
5741,81138.57,
5742,97255.64,
5743,205367.52,
5744,170606.565,
5745,43508.38,
5746,53254.76,
5747,732942.685,
5748,127428.75,
5749,121975.5,
5750,80216.2,
5751,112315.75,
5752,67352.025,
5753,569226.38,
5754,118363.68,
5755,39800.0,
5756,145888.0,
5757,56100.6,
5758,115500.04,
5759,43388.155,
5760,56665.3,
5761,35930.89,
5762,175790.325,
5763,55555.0,
5764,73853.495,
5765,68889.645,
5766,71424.88,
5767,249727.6,
5768,90550.26,
5769,124319.88,
5770,65306.66,
5771,112029.58,
5772,253238.94,
5773,54884.35333333334,
5774,43418.88,
5775,20668.5,
5776,194523.08,
5777,224834.84,
5778,77462.35,
5779,235505.92,
5780,113911.99,
5781,128900.635,
5782,116519.67,
5783,307510.4,
5784,93501.32,
5785,81090.96,
5786,84394.335,
5787,293165.0,
5788,118690.665,
5789,41466.96,
5790,190414.925,
5791,77204.195,
5792,136182.465,
5793,150180.815,
5794,86649.495,
5795,121041.0,
5796,160587.555,
5797,27266.17,
5798,74038.05,
5799,45777.555,
5800,92565.07,
5801,84045.3,
5802,27182.42666666667,
5803,66436.515,
5804,86721.995,
5805,71105.04,
5806,44702.7,
5807,94444.865,
5808,52827.58,
5809,118033.735,
5810,398786.365,
5811,58132.56,
5812,64701.4,
5813,108649.935,
5814,49400.98,
5815,23025.485,
5816,50399.235,
5817,141450.255,
5818,16126.72,
5819,53527.3,
5820,85024.26,
5821,53505.53,
5822,129092.53,
5823,70720.28,
5824,165375.0,
5825,36117.94,
5826,98065.0,
5827,633488.06,
5828,26130.28,
5829,50605.43,
5830,87939.74,
5831,241637.2,
5832,66683.0,
5833,25823.44,
5834,427624.56,
5835,76133.875,
5836,156572.10533333334,
5837,70783.38,
5838,77423.875,
5839,13654.71,
5840,38587.99,
5841,292562.5,
5842,116000.0,
5843,77070.61,
5844,789120.6,
5845,24971.375,
5846,86652.305,
5847,35922.75,
5848,50091.5,
5849,81116.39,
5850,40876.54,
5851,179755.315,
5852,107548.52,
5853,70304.605,
5854,75735.595,
5855,80151.39,
5857,41975.66,
5858,177730.2,
5859,93896.055,
5860,259829.12,
5861,25043.242666666665,
5862,280401.4,
5863,456390.9,
5864,60438.4191948052,
5865,279076.12,
5866,40585.385,
5867,132012.92,
5868,366383.0,
5869,138126.225,
5870,122428.08,
5871,76396.0,
5872,191640.6,
5873,64712.905,
5874,43635.12,
5875,91030.385,
5876,364078.5,
5877,50880.0,
5878,43725.24,
5879,134289.62,
5880,66701.675,
5881,153580.885,
5882,86356.0,
5883,58662.54,
5884,45269.32,
5885,148186.5,
5886,44216.5,
5887,54931.0,
5888,105989.85,
5889,47284.08,
5890,130080.9,
5891,114632.12,
5892,40192.155,
5893,765900.36,
5894,114413.28,
5895,37167.885,
5896,22594.0,
5897,72228.43,
5898,177140.085,
5899,46976.2,
5900,141203.62,
5901,117611.24,
5902,52722.2,
5903,63263.12666666666,
5904,70022.0,
5905,73842.835,
5906,236521.0,
5907,105653.6,
5908,73863.1,
5909,64302.02571428571,
5910,54268.37,
5911,121258.84083333334,
5912,47827.88,
5913,50895.49,
5914,72824.24,
5915,70428.31,
5916,127903.31,
5917,139185.36,
5918,52425.0,
5919,101300.47,
5920,92457.34,
5921,37562.27,
5922,42180.72,
5923,471259.16,
5924,81911.82,
5926,69713.72,
5927,243328.815,
5928,155845.9,
5929,37429.885,
5930,333385.22,
5931,82811.588,
5932,377952.76,
5933,222039.065,
5934,118927.2,
5935,59698.4,
5936,56210.795,
5937,113905.045,
5938,135624.32,
5939,81096.35166666667,
5940,81108.44,
5941,118413.55,
5942,83852.07,
5943,169800.0,
5944,74861.88,
5945,39224.5,
5946,128100.075,
5947,42423.96,
5948,97356.62,
5949,41853.0,
5950,29130.91666666667,
5951,47626.29,
5952,50828.27,
5953,47700.0,
5954,132851.5,
5955,66328.1490909091,
5956,155678.54,
5957,134179.41,
5958,94663.69,
5959,313264.32,
5960,82996.355,
5961,85385.39,
5962,88222.5,
5963,118874.505,
5964,168991.5,
5965,49812.04,
5966,77520.58,
5967,39016.64,
5968,51089.12,
5969,40412.96,
5970,33881.885,
5971,496765.44,
5972,150282.515,
5973,121150.0,
5974,53415.22,
5975,97244.08,
5976,88962.155,
5977,82486.49,
5978,109016.82,
5979,56150.465,
5980,29320.325,
5981,348240.055,
5982,58269.805,
5983,208012.285,
5984,133889.71,
5985,391418.78,
5986,31888.493333333332,
5987,128867.97,
5988,56800.019259740264,
5989,61676.55,
5990,100730.875,
5991,80572.085,
5992,77281.55,
5993,43597.94,
5994,33314.43,
5996,162912.88,
5997,25859.72,
5998,59749.49,
5999,66841.38,
6000,97340.5,
6001,82841.84,
6002,111655.605,
6003,55307.5,
6004,153865.98166666666,
6005,96471.34,
6006,60127.44,
6007,141349.125,
6008,48664.5,
6009,115432.0,
6010,34776.995,
6011,62860.07,
6012,99510.48,
6013,94245.02,
6014,120764.33,
6015,121925.64,
6016,110116.17892857143,
6017,59002.46,
6018,139174.786,
6019,86553.57,
6020,20531.38,
6021,50927.5,
6022,182159.82,
6023,12061.34,
6024,86362.93,
6025,248182.88,
6026,112717.14,
6027,133017.595,
6028,667426.88,
6029,92854.505,
6030,73769.735,
6031,58808.86,
6032,473694.39,
6033,64735.49,
6034,69385.0,
6035,37003.6,
6036,145427.705,
6037,67187.18,
6038,61058.0,
6039,27914.57,
6040,152375.005,
6041,100779.0,
6042,32594.365,
6043,36939.98,
6044,74278.515,
6045,162950.0,
6046,67853.47,
6047,177791.5,
6048,48132.8,
6049,47143.88,
6050,31411.16,
6051,110750.05,
6052,20563.835,
6053,121633.66,
6054,93903.695,
6055,89616.99,
6056,51718.24,
6057,97767.82,
6058,121507.715,
6059,153035.72,
6060,105785.91,
6061,165723.98,
6062,141001.78,
6063,150780.015,
6064,72455.7,
6065,145742.61,
6066,80424.41,
6067,436408.35,
6068,199395.76,
6069,78219.48,
6070,45748.76,
6071,80016.595,
6072,82980.0,
6073,44341.0,
6074,146058.5,
6075,378804.56,
6076,96131.76,
6077,52362.62,
6078,28469.7,
6079,150942.015,
6080,80865.795,
6081,104521.985,
6082,73018.2,
6083,44225.76,
6084,136209.25,
6085,168717.72,
6086,60505.0,
6087,35656.83,
6088,16062.09,
6089,43509.46,
6090,128852.32,
6091,161823.08,
6092,159409.48833333334,
6093,83746.8,
6094,29845.92,
6095,1131528.0,
6096,166989.28,
6097,123140.0,
6098,110175.96,
6100,60920.0,
6101,150816.78,
6102,43422.54,
6103,139461.275,
6104,73737.3,
6105,116115.055,
6106,86353.87,
6107,77069.98,
6108,52932.925,
6109,72545.73,
6110,43800.0,
6111,253764.35,
6112,87172.18,
6113,611049.16,
6114,153456.01,
6115,49718.615,
6116,116145.44,
6117,88657.805,
6118,51075.52,
6119,87749.13,
6120,20992.94,
6121,204947.76,
6122,88413.5,
6123,153273.1,
6124,41563.0,
6125,569626.73,
6126,60542.12,
6127,41504.875,
6128,90345.43,
6129,19554.5,
6130,70234.86,
6131,55139.825,
6132,36168.96,
6133,477628.0,
6134,51369.26,
6135,844865.02,
6136,136250.7,
6137,24602.545,
6138,112504.9,
6139,60557.0,
6140,48154.12,
6141,55607.28,
6142,97515.355,
6143,46245.255,
6144,61586.939090909094,
6145,41531.055,
6146,146007.54,
6147,43290.02,
6148,184795.92,
6149,68263.96,
6150,40670.705,
6151,215080.08,
6152,123755.64,
6153,57037.805,
6154,90730.58,
6155,37186.845,
6156,199500.0,
6157,110740.0,
6158,60534.55,
6159,196295.32,
6160,101956.04,
6161,51524.06,
6162,46287.12,
6163,125097.06,
6164,74825.57,
6165,26516.0,
6166,168089.64,
6167,22100.72,
6168,101241.18,
6169,25108.0,
6170,43165.44,
6171,178171.2,
6172,146556.1,
6173,48113.46,
6174,351215.02,
6175,66889.745,
6176,96611.34,
6177,39749.89,
6178,45592.38,
6179,39667.72,
6180,90887.49,
6181,25384.52,
6182,100017.54,
6183,46090.0,
6184,121378.32,
6185,319453.845,
6186,558739.815,
6187,73781.57,
6188,48766.28,
6189,30357.05,
6190,35524.0,
6191,102491.0,
6192,261333.22,
6193,197523.12,
6194,45215.34,
6195,160384.87,
6196,100800.0,
6197,55387.488,
6198,27318.4,
6199,85490.0,
6200,151578.72,
6201,86474.16,
6202,134317.98,
6203,122519.64,
6204,33760.545,
6205,154190.895,
6206,574570.8,
6207,23508.32,
6208,42766.155,
6209,44219.84,
6210,83501.155,
6211,181203.84,
6212,208025.59833333333,
6213,138419.16,
6214,38504.92,
6215,58220.0,
6216,79534.535,
6217,55523.0,
6218,80981.74,
6219,99760.0,
6220,100109.45,
6221,154751.36,
6222,37813.35,
6223,920103.76,
6224,47755.635,
6225,58499.465,
6226,171802.73,
6227,96896.91,
6228,111119.09,
6229,72362.96,
6230,138539.34,
6231,31538.85,
6232,38017.38,
6233,33915.44,
6234,133024.56,
6235,200060.62,
6236,51259.67,
6237,50159.48,
6238,117491.08,
6239,69541.18,
6240,383192.66,
6241,55800.0,
6242,153940.485,
6243,106432.875,
6244,44176.38,
6245,119038.36,
6246,36424.52,
6247,95585.20599999999,
6248,19831.84,
6249,75229.05,
6250,93551.57,
6251,128807.62,
6252,32025.6,
6253,51649.14,
6254,95837.805,
6255,71336.5,
6256,39244.86,
6257,73138.09,
6258,298367.275,
6259,153353.555,
6260,65843.46,
6261,141328.44,
6262,25462.73,
6263,11123.54,
6264,50733.04,
6265,64480.51,
6266,444766.78,
6267,50640.24,
6268,221654.57,
6269,151626.455,
6270,160006.975,
6271,144717.55,
6272,171710.0,
6273,156622.93,
6274,42796.11,
6275,664750.0,
6276,111229.935,
6277,28776.21,
6278,73548.675,
6279,62230.72,
6280,83697.57,
6281,86073.46,
6282,158591.86,
6283,14610.81,
6284,89868.47,
6285,76196.5,
6286,36323.975,
6287,123505.18,
6288,231753.375,
6289,65751.765,
6290,57802.28,
6291,51330.86,
6292,33460.59,
