model,mileage,low mileage car,manufactured,reg_year,type_of_vehicle,dereg_value,depreciation,power,coe,arf,omv,price,road_tax,almost new car,coe car,parf car
160,194000.0,0,2011.0,2011,1,24119.0,11410.0,70.0,37303,24396.0,24396.0,73800.0,889.0,0,1,0
160,140000.0,0,2011.0,2011,1,29077.0,11330.0,70.0,42283,24329.0,24329.0,77900.0,889.0,0,1,0
160,128328.0,1,2011.0,2011,1,31876.0,11190.0,70.0,45272,24329.0,24329.0,78800.0,889.0,0,1,0
160,137659.0,0,2011.0,2011,1,32349.0,9890.0,70.0,46358,24329.0,24329.0,69000.0,889.0,0,1,0
160,71999.0,1,2011.0,2011,1,29042.0,10920.0,70.0,42283,24396.0,24396.0,75000.0,958.0,0,1,0
160,125000.0,1,2011.0,2011,1,30909.0,9050.0,70.0,45272,24329.0,24329.0,61800.0,958.0,0,1,0
160,109000.0,1,2011.0,2011,1,30727.0,11320.0,70.0,44138,24329.0,24329.0,78800.0,889.0,0,1,0
160,74000.0,1,2011.0,2011,1,28695.0,9700.0,70.0,42283,24396.0,24396.0,65800.0,958.0,0,1,0
160,194000.0,0,2011.0,2011,1,24119.0,11410.0,70.0,37303,24396.0,24396.0,73800.0,889.0,0,1,0
160,140000.0,0,2011.0,2011,1,29077.0,11330.0,70.0,42283,24329.0,24329.0,77900.0,889.0,0,1,0
160,128328.0,1,2011.0,2011,1,31876.0,11190.0,70.0,45272,24329.0,24329.0,78800.0,889.0,0,1,0
160,137659.0,0,2011.0,2011,1,32349.0,9890.0,70.0,46358,24329.0,24329.0,69000.0,889.0,0,1,0
160,71999.0,1,2011.0,2011,1,29042.0,10920.0,70.0,42283,24396.0,24396.0,75000.0,958.0,0,1,0
160,125000.0,1,2011.0,2011,1,30909.0,9050.0,70.0,45272,24329.0,24329.0,61800.0,958.0,0,1,0
407,139769.0,0,2005.0,2005,6,8605.0,22460.0,118.0,60519,24451.0,22228.0,32000.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,8791.0,20710.0,118.0,50932,22856.0,20778.0,35800.0,1815.0,0,1,0
407,192000.0,0,2006.0,2006,6,9895.0,34150.0,162.0,48479,34940.0,31763.0,69800.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,9895.0,39090.0,162.0,48479,35397.0,32179.0,79888.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,8859.0,21230.0,118.0,48479,24076.0,21887.0,38800.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,9020.0,34050.0,118.0,46048,23595.0,21450.0,66800.0,1815.0,0,1,0
407,150000.0,1,2006.0,2006,6,8191.0,28290.0,118.0,50932,23665.0,21513.0,45500.0,1815.0,0,1,0
407,159572.0,0,2005.0,2006,6,9020.0,30990.0,162.0,46048,38497.0,34997.0,60800.0,1815.0,0,1,0
407,139769.0,0,2005.0,2005,6,8605.0,22460.0,118.0,60519,24451.0,22228.0,32000.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,8791.0,20710.0,118.0,50932,22856.0,20778.0,35800.0,1815.0,0,1,0
407,192000.0,0,2006.0,2006,6,9895.0,34150.0,162.0,48479,34940.0,31763.0,69800.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,9895.0,39090.0,162.0,48479,35397.0,32179.0,79888.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,8859.0,21230.0,118.0,48479,24076.0,21887.0,38800.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,9020.0,34050.0,118.0,46048,23595.0,21450.0,66800.0,1815.0,0,1,0
407,150000.0,1,2006.0,2006,6,8191.0,28290.0,118.0,50932,23665.0,21513.0,45500.0,1815.0,0,1,0
407,159572.0,0,2005.0,2006,6,9020.0,30990.0,162.0,46048,38497.0,34997.0,60800.0,1815.0,0,1,0
407,139769.0,0,2005.0,2005,6,8605.0,22460.0,118.0,60519,24451.0,22228.0,32000.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,8791.0,20710.0,118.0,50932,22856.0,20778.0,35800.0,1815.0,0,1,0
407,192000.0,0,2006.0,2006,6,9895.0,34150.0,162.0,48479,34940.0,31763.0,69800.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,9895.0,39090.0,162.0,48479,35397.0,32179.0,79888.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,8859.0,21230.0,118.0,48479,24076.0,21887.0,38800.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,9020.0,34050.0,118.0,46048,23595.0,21450.0,66800.0,1815.0,0,1,0
407,150000.0,1,2006.0,2006,6,8191.0,28290.0,118.0,50932,23665.0,21513.0,45500.0,1815.0,0,1,0
407,159572.0,0,2005.0,2006,6,9020.0,30990.0,162.0,46048,38497.0,34997.0,60800.0,1815.0,0,1,0
407,139769.0,0,2005.0,2005,6,8605.0,22460.0,118.0,60519,24451.0,22228.0,32000.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,8791.0,20710.0,118.0,50932,22856.0,20778.0,35800.0,1815.0,0,1,0
407,192000.0,0,2006.0,2006,6,9895.0,34150.0,162.0,48479,34940.0,31763.0,69800.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,9895.0,39090.0,162.0,48479,35397.0,32179.0,79888.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,8859.0,21230.0,118.0,48479,24076.0,21887.0,38800.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,9020.0,34050.0,118.0,46048,23595.0,21450.0,66800.0,1815.0,0,1,0
407,150000.0,1,2006.0,2006,6,8191.0,28290.0,118.0,50932,23665.0,21513.0,45500.0,1815.0,0,1,0
407,159572.0,0,2005.0,2006,6,9020.0,30990.0,162.0,46048,38497.0,34997.0,60800.0,1815.0,0,1,0
407,139769.0,0,2005.0,2005,6,8605.0,22460.0,118.0,60519,24451.0,22228.0,32000.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,8791.0,20710.0,118.0,50932,22856.0,20778.0,35800.0,1815.0,0,1,0
407,192000.0,0,2006.0,2006,6,9895.0,34150.0,162.0,48479,34940.0,31763.0,69800.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,9895.0,39090.0,162.0,48479,35397.0,32179.0,79888.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,8859.0,21230.0,118.0,48479,24076.0,21887.0,38800.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,9020.0,34050.0,118.0,46048,23595.0,21450.0,66800.0,1815.0,0,1,0
407,150000.0,1,2006.0,2006,6,8191.0,28290.0,118.0,50932,23665.0,21513.0,45500.0,1815.0,0,1,0
407,159572.0,0,2005.0,2006,6,9020.0,30990.0,162.0,46048,38497.0,34997.0,60800.0,1815.0,0,1,0
407,139769.0,0,2005.0,2005,6,8605.0,22460.0,118.0,60519,24451.0,22228.0,32000.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,8791.0,20710.0,118.0,50932,22856.0,20778.0,35800.0,1815.0,0,1,0
407,192000.0,0,2006.0,2006,6,9895.0,34150.0,162.0,48479,34940.0,31763.0,69800.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,9895.0,39090.0,162.0,48479,35397.0,32179.0,79888.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,8859.0,21230.0,118.0,48479,24076.0,21887.0,38800.0,1815.0,0,1,0
407,159572.0,0,2006.0,2006,6,9020.0,34050.0,118.0,46048,23595.0,21450.0,66800.0,1815.0,0,1,0
407,150000.0,1,2006.0,2006,6,8191.0,28290.0,118.0,50932,23665.0,21513.0,45500.0,1815.0,0,1,0
407,159572.0,0,2005.0,2006,6,9020.0,30990.0,162.0,46048,38497.0,34997.0,60800.0,1815.0,0,1,0
222,145949.0,0,2007.0,2008,6,13706.0,14100.0,47.0,32339,7838.0,15337.0,59800.0,489.0,0,1,0
222,145949.0,0,2008.0,2008,6,12669.0,12620.0,47.0,30284,14236.0,14236.0,52800.0,489.0,0,1,0
222,118800.0,1,2009.0,2010,6,20002.0,11070.0,47.0,32190,18657.0,18657.0,68800.0,456.0,0,1,0
222,8890.0,0,2020.0,2023,6,98643.0,17120.0,47.0,95202,13699.0,26213.0,165800.0,326.0,1,0,1
222,149390.0,0,2007.0,2007,6,13925.0,11650.0,47.0,44081,16738.0,15216.0,36800.0,489.0,0,1,0
222,149365.0,0,2007.0,2009,6,11782.0,12340.0,47.0,26047,15400.0,15400.0,55800.0,489.0,0,1,0
222,128000.0,1,2007.0,2007,6,14279.0,10480.0,47.0,45400,17092.0,15538.0,33000.0,489.0,0,1,0
222,84200.0,1,2008.0,2008,6,12495.0,13280.0,47.0,30284,14236.0,14236.0,54800.0,489.0,0,1,0
222,145949.0,0,2007.0,2008,6,13706.0,14100.0,47.0,32339,7838.0,15337.0,59800.0,489.0,0,1,0
222,145949.0,0,2008.0,2008,6,12669.0,12620.0,47.0,30284,14236.0,14236.0,52800.0,489.0,0,1,0
222,118800.0,1,2009.0,2010,6,20002.0,11070.0,47.0,32190,18657.0,18657.0,68800.0,456.0,0,1,0
222,8890.0,0,2020.0,2023,6,98643.0,17120.0,47.0,95202,13699.0,26213.0,165800.0,326.0,1,0,1
222,149390.0,0,2007.0,2007,6,13925.0,11650.0,47.0,44081,16738.0,15216.0,36800.0,489.0,0,1,0
222,149365.0,0,2007.0,2009,6,11782.0,12340.0,47.0,26047,15400.0,15400.0,55800.0,489.0,0,1,0
222,128000.0,1,2007.0,2007,6,14279.0,10480.0,47.0,45400,17092.0,15538.0,33000.0,489.0,0,1,0
222,84200.0,1,2008.0,2008,6,12495.0,13280.0,47.0,30284,14236.0,14236.0,54800.0,489.0,0,1,0
222,145949.0,0,2007.0,2008,6,13706.0,14100.0,47.0,32339,7838.0,15337.0,59800.0,489.0,0,1,0
222,145949.0,0,2008.0,2008,6,12669.0,12620.0,47.0,30284,14236.0,14236.0,52800.0,489.0,0,1,0
222,118800.0,1,2009.0,2010,6,20002.0,11070.0,47.0,32190,18657.0,18657.0,68800.0,456.0,0,1,0
222,8890.0,0,2020.0,2023,6,98643.0,17120.0,47.0,95202,13699.0,26213.0,165800.0,326.0,1,0,1
222,149390.0,0,2007.0,2007,6,13925.0,11650.0,47.0,44081,16738.0,15216.0,36800.0,489.0,0,1,0
222,149365.0,0,2007.0,2009,6,11782.0,12340.0,47.0,26047,15400.0,15400.0,55800.0,489.0,0,1,0
222,128000.0,1,2007.0,2007,6,14279.0,10480.0,47.0,45400,17092.0,15538.0,33000.0,489.0,0,1,0
222,84200.0,1,2008.0,2008,6,12495.0,13280.0,47.0,30284,14236.0,14236.0,54800.0,489.0,0,1,0
222,145949.0,0,2007.0,2008,6,13706.0,14100.0,47.0,32339,7838.0,15337.0,59800.0,489.0,0,1,0
222,145949.0,0,2008.0,2008,6,12669.0,12620.0,47.0,30284,14236.0,14236.0,52800.0,489.0,0,1,0
222,118800.0,1,2009.0,2010,6,20002.0,11070.0,47.0,32190,18657.0,18657.0,68800.0,456.0,0,1,0
222,8890.0,0,2020.0,2023,6,98643.0,17120.0,47.0,95202,13699.0,26213.0,165800.0,326.0,1,0,1
222,149390.0,0,2007.0,2007,6,13925.0,11650.0,47.0,44081,16738.0,15216.0,36800.0,489.0,0,1,0
222,149365.0,0,2007.0,2009,6,11782.0,12340.0,47.0,26047,15400.0,15400.0,55800.0,489.0,0,1,0
222,128000.0,1,2007.0,2007,6,14279.0,10480.0,47.0,45400,17092.0,15538.0,33000.0,489.0,0,1,0
222,84200.0,1,2008.0,2008,6,12495.0,13280.0,47.0,30284,14236.0,14236.0,54800.0,489.0,0,1,0
222,145949.0,0,2007.0,2008,6,13706.0,14100.0,47.0,32339,7838.0,15337.0,59800.0,489.0,0,1,0
222,145949.0,0,2008.0,2008,6,12669.0,12620.0,47.0,30284,14236.0,14236.0,52800.0,489.0,0,1,0
222,118800.0,1,2009.0,2010,6,20002.0,11070.0,47.0,32190,18657.0,18657.0,68800.0,456.0,0,1,0
222,8890.0,0,2020.0,2023,6,98643.0,17120.0,47.0,95202,13699.0,26213.0,165800.0,326.0,1,0,1
222,149390.0,0,2007.0,2007,6,13925.0,11650.0,47.0,44081,16738.0,15216.0,36800.0,489.0,0,1,0
222,149365.0,0,2007.0,2009,6,11782.0,12340.0,47.0,26047,15400.0,15400.0,55800.0,489.0,0,1,0
222,128000.0,1,2007.0,2007,6,14279.0,10480.0,47.0,45400,17092.0,15538.0,33000.0,489.0,0,1,0
222,84200.0,1,2008.0,2008,6,12495.0,13280.0,47.0,30284,14236.0,14236.0,54800.0,489.0,0,1,0
222,145949.0,0,2007.0,2008,6,13706.0,14100.0,47.0,32339,7838.0,15337.0,59800.0,489.0,0,1,0
222,145949.0,0,2008.0,2008,6,12669.0,12620.0,47.0,30284,14236.0,14236.0,52800.0,489.0,0,1,0
222,118800.0,1,2009.0,2010,6,20002.0,11070.0,47.0,32190,18657.0,18657.0,68800.0,456.0,0,1,0
222,8890.0,0,2020.0,2023,6,98643.0,17120.0,47.0,95202,13699.0,26213.0,165800.0,326.0,1,0,1
222,149390.0,0,2007.0,2007,6,13925.0,11650.0,47.0,44081,16738.0,15216.0,36800.0,489.0,0,1,0
222,149365.0,0,2007.0,2009,6,11782.0,12340.0,47.0,26047,15400.0,15400.0,55800.0,489.0,0,1,0
222,128000.0,1,2007.0,2007,6,14279.0,10480.0,47.0,45400,17092.0,15538.0,33000.0,489.0,0,1,0
222,84200.0,1,2008.0,2008,6,12495.0,13280.0,47.0,30284,14236.0,14236.0,54800.0,489.0,0,1,0
610,1888.0,1,2023.0,2024,3,86699.0,19800.0,150.0,85010,6600.0,39000.0,193800.0,1795.0,1,0,1
610,13300.0,0,2023.0,2023,3,113911.0,20280.0,150.0,140889,1600.0,39000.0,186800.0,1795.0,1,0,1
610,24.0,1,2024.0,2024,3,82786.0,20220.0,230.0,95010,9900.0,41000.0,203000.0,2264.0,1,0,1
610,15.0,1,2024.0,2024,3,82697.0,20030.0,230.0,95010,9900.0,41000.0,202800.0,2264.0,1,0,1
610,12990.0,0,2023.0,2023,3,134991.0,20680.0,230.0,140889,4900.0,41000.0,195218.0,2264.0,1,0,1
610,11500.0,0,2023.0,2023,3,126702.0,22350.0,390.0,115001,27700.0,53000.0,219800.0,5588.0,1,0,1
610,88.0,1,2024.0,2024,3,101147.0,20260.0,230.0,96010,9900.0,41000.0,202800.0,2264.0,1,0,1
610,5000.0,1,2023.0,2023,3,133356.0,20530.0,230.0,137000,4900.0,41000.0,196800.0,2264.0,1,0,1
610,1888.0,1,2023.0,2024,3,86699.0,19800.0,150.0,85010,6600.0,39000.0,193800.0,1795.0,1,0,1
610,13300.0,0,2023.0,2023,3,113911.0,20280.0,150.0,140889,1600.0,39000.0,186800.0,1795.0,1,0,1
610,24.0,1,2024.0,2024,3,82786.0,20220.0,230.0,95010,9900.0,41000.0,203000.0,2264.0,1,0,1
610,15.0,1,2024.0,2024,3,82697.0,20030.0,230.0,95010,9900.0,41000.0,202800.0,2264.0,1,0,1
610,12990.0,0,2023.0,2023,3,134991.0,20680.0,230.0,140889,4900.0,41000.0,195218.0,2264.0,1,0,1
610,11500.0,0,2023.0,2023,3,126702.0,22350.0,390.0,115001,27700.0,53000.0,219800.0,5588.0,1,0,1
610,88.0,1,2024.0,2024,3,101147.0,20260.0,230.0,96010,9900.0,41000.0,202800.0,2264.0,1,0,1
610,5000.0,1,2023.0,2023,3,133356.0,20530.0,230.0,137000,4900.0,41000.0,196800.0,2264.0,1,0,1
610,1888.0,1,2023.0,2024,3,86699.0,19800.0,150.0,85010,6600.0,39000.0,193800.0,1795.0,1,0,1
610,13300.0,0,2023.0,2023,3,113911.0,20280.0,150.0,140889,1600.0,39000.0,186800.0,1795.0,1,0,1
610,24.0,1,2024.0,2024,3,82786.0,20220.0,230.0,95010,9900.0,41000.0,203000.0,2264.0,1,0,1
610,15.0,1,2024.0,2024,3,82697.0,20030.0,230.0,95010,9900.0,41000.0,202800.0,2264.0,1,0,1
610,12990.0,0,2023.0,2023,3,134991.0,20680.0,230.0,140889,4900.0,41000.0,195218.0,2264.0,1,0,1
610,11500.0,0,2023.0,2023,3,126702.0,22350.0,390.0,115001,27700.0,53000.0,219800.0,5588.0,1,0,1
610,88.0,1,2024.0,2024,3,101147.0,20260.0,230.0,96010,9900.0,41000.0,202800.0,2264.0,1,0,1
610,5000.0,1,2023.0,2023,3,133356.0,20530.0,230.0,137000,4900.0,41000.0,196800.0,2264.0,1,0,1
610,1888.0,1,2023.0,2024,3,86699.0,19800.0,150.0,85010,6600.0,39000.0,193800.0,1795.0,1,0,1
610,13300.0,0,2023.0,2023,3,113911.0,20280.0,150.0,140889,1600.0,39000.0,186800.0,1795.0,1,0,1
610,24.0,1,2024.0,2024,3,82786.0,20220.0,230.0,95010,9900.0,41000.0,203000.0,2264.0,1,0,1
610,15.0,1,2024.0,2024,3,82697.0,20030.0,230.0,95010,9900.0,41000.0,202800.0,2264.0,1,0,1
610,12990.0,0,2023.0,2023,3,134991.0,20680.0,230.0,140889,4900.0,41000.0,195218.0,2264.0,1,0,1
610,11500.0,0,2023.0,2023,3,126702.0,22350.0,390.0,115001,27700.0,53000.0,219800.0,5588.0,1,0,1
610,88.0,1,2024.0,2024,3,101147.0,20260.0,230.0,96010,9900.0,41000.0,202800.0,2264.0,1,0,1
610,5000.0,1,2023.0,2023,3,133356.0,20530.0,230.0,137000,4900.0,41000.0,196800.0,2264.0,1,0,1
610,1888.0,1,2023.0,2024,3,86699.0,19800.0,150.0,85010,6600.0,39000.0,193800.0,1795.0,1,0,1
610,13300.0,0,2023.0,2023,3,113911.0,20280.0,150.0,140889,1600.0,39000.0,186800.0,1795.0,1,0,1
610,24.0,1,2024.0,2024,3,82786.0,20220.0,230.0,95010,9900.0,41000.0,203000.0,2264.0,1,0,1
610,15.0,1,2024.0,2024,3,82697.0,20030.0,230.0,95010,9900.0,41000.0,202800.0,2264.0,1,0,1
610,12990.0,0,2023.0,2023,3,134991.0,20680.0,230.0,140889,4900.0,41000.0,195218.0,2264.0,1,0,1
610,11500.0,0,2023.0,2023,3,126702.0,22350.0,390.0,115001,27700.0,53000.0,219800.0,5588.0,1,0,1
610,88.0,1,2024.0,2024,3,101147.0,20260.0,230.0,96010,9900.0,41000.0,202800.0,2264.0,1,0,1
610,5000.0,1,2023.0,2023,3,133356.0,20530.0,230.0,137000,4900.0,41000.0,196800.0,2264.0,1,0,1
610,1888.0,1,2023.0,2024,3,86699.0,19800.0,150.0,85010,6600.0,39000.0,193800.0,1795.0,1,0,1
610,13300.0,0,2023.0,2023,3,113911.0,20280.0,150.0,140889,1600.0,39000.0,186800.0,1795.0,1,0,1
610,24.0,1,2024.0,2024,3,82786.0,20220.0,230.0,95010,9900.0,41000.0,203000.0,2264.0,1,0,1
610,15.0,1,2024.0,2024,3,82697.0,20030.0,230.0,95010,9900.0,41000.0,202800.0,2264.0,1,0,1
610,12990.0,0,2023.0,2023,3,134991.0,20680.0,230.0,140889,4900.0,41000.0,195218.0,2264.0,1,0,1
610,11500.0,0,2023.0,2023,3,126702.0,22350.0,390.0,115001,27700.0,53000.0,219800.0,5588.0,1,0,1
610,88.0,1,2024.0,2024,3,101147.0,20260.0,230.0,96010,9900.0,41000.0,202800.0,2264.0,1,0,1
610,5000.0,1,2023.0,2023,3,133356.0,20530.0,230.0,137000,4900.0,41000.0,196800.0,2264.0,1,0,1
63,101000.0,0,2015.0,2015,6,46966.0,37750.0,225.0,60001,73198.0,56221.0,78800.0,2362.0,0,0,1
63,78000.0,1,2016.0,2016,2,42461.0,28300.0,225.0,47000,62476.0,50264.0,80000.0,2362.0,0,0,1
63,80000.0,1,2015.0,2015,6,48701.0,30010.0,225.0,60001,72676.0,55931.0,80000.0,2362.0,0,0,1
63,95548.0,1,2014.0,2014,6,79293.0,17610.0,225.0,99116,93716.0,67620.0,174000.0,2362.0,0,1,0
63,128000.0,0,2013.0,2013,6,113862.0,19350.0,225.0,122414,80207.0,60115.0,180000.0,2598.0,0,1,0
63,88000.0,0,2015.0,2015,6,51306.0,38390.0,225.0,60689,78393.0,59107.0,93988.0,2362.0,0,0,1
63,80600.0,1,2016.0,2016,2,43630.0,29740.0,225.0,49602,62476.0,50264.0,86800.0,2362.0,0,0,1
63,67000.0,1,2015.0,2015,2,49838.0,29590.0,225.0,61300,76141.0,57856.0,76500.0,2362.0,0,0,1
63,101000.0,0,2015.0,2015,6,46966.0,37750.0,225.0,60001,73198.0,56221.0,78800.0,2362.0,0,0,1
63,78000.0,1,2016.0,2016,2,42461.0,28300.0,225.0,47000,62476.0,50264.0,80000.0,2362.0,0,0,1
63,80000.0,1,2015.0,2015,6,48701.0,30010.0,225.0,60001,72676.0,55931.0,80000.0,2362.0,0,0,1
63,95548.0,1,2014.0,2014,6,79293.0,17610.0,225.0,99116,93716.0,67620.0,174000.0,2362.0,0,1,0
63,128000.0,0,2013.0,2013,6,113862.0,19350.0,225.0,122414,80207.0,60115.0,180000.0,2598.0,0,1,0
63,88000.0,0,2015.0,2015,6,51306.0,38390.0,225.0,60689,78393.0,59107.0,93988.0,2362.0,0,0,1
63,80600.0,1,2016.0,2016,2,43630.0,29740.0,225.0,49602,62476.0,50264.0,86800.0,2362.0,0,0,1
63,67000.0,1,2015.0,2015,2,49838.0,29590.0,225.0,61300,76141.0,57856.0,76500.0,2362.0,0,0,1
63,101000.0,0,2015.0,2015,6,46966.0,37750.0,225.0,60001,73198.0,56221.0,78800.0,2362.0,0,0,1
63,78000.0,1,2016.0,2016,2,42461.0,28300.0,225.0,47000,62476.0,50264.0,80000.0,2362.0,0,0,1
63,80000.0,1,2015.0,2015,6,48701.0,30010.0,225.0,60001,72676.0,55931.0,80000.0,2362.0,0,0,1
63,95548.0,1,2014.0,2014,6,79293.0,17610.0,225.0,99116,93716.0,67620.0,174000.0,2362.0,0,1,0
63,128000.0,0,2013.0,2013,6,113862.0,19350.0,225.0,122414,80207.0,60115.0,180000.0,2598.0,0,1,0
63,88000.0,0,2015.0,2015,6,51306.0,38390.0,225.0,60689,78393.0,59107.0,93988.0,2362.0,0,0,1
63,80600.0,1,2016.0,2016,2,43630.0,29740.0,225.0,49602,62476.0,50264.0,86800.0,2362.0,0,0,1
63,67000.0,1,2015.0,2015,2,49838.0,29590.0,225.0,61300,76141.0,57856.0,76500.0,2362.0,0,0,1
63,101000.0,0,2015.0,2015,6,46966.0,37750.0,225.0,60001,73198.0,56221.0,78800.0,2362.0,0,0,1
63,78000.0,1,2016.0,2016,2,42461.0,28300.0,225.0,47000,62476.0,50264.0,80000.0,2362.0,0,0,1
63,80000.0,1,2015.0,2015,6,48701.0,30010.0,225.0,60001,72676.0,55931.0,80000.0,2362.0,0,0,1
63,95548.0,1,2014.0,2014,6,79293.0,17610.0,225.0,99116,93716.0,67620.0,174000.0,2362.0,0,1,0
63,128000.0,0,2013.0,2013,6,113862.0,19350.0,225.0,122414,80207.0,60115.0,180000.0,2598.0,0,1,0
63,88000.0,0,2015.0,2015,6,51306.0,38390.0,225.0,60689,78393.0,59107.0,93988.0,2362.0,0,0,1
63,80600.0,1,2016.0,2016,2,43630.0,29740.0,225.0,49602,62476.0,50264.0,86800.0,2362.0,0,0,1
63,67000.0,1,2015.0,2015,2,49838.0,29590.0,225.0,61300,76141.0,57856.0,76500.0,2362.0,0,0,1
63,101000.0,0,2015.0,2015,6,46966.0,37750.0,225.0,60001,73198.0,56221.0,78800.0,2362.0,0,0,1
63,78000.0,1,2016.0,2016,2,42461.0,28300.0,225.0,47000,62476.0,50264.0,80000.0,2362.0,0,0,1
63,80000.0,1,2015.0,2015,6,48701.0,30010.0,225.0,60001,72676.0,55931.0,80000.0,2362.0,0,0,1
63,95548.0,1,2014.0,2014,6,79293.0,17610.0,225.0,99116,93716.0,67620.0,174000.0,2362.0,0,1,0
63,128000.0,0,2013.0,2013,6,113862.0,19350.0,225.0,122414,80207.0,60115.0,180000.0,2598.0,0,1,0
63,88000.0,0,2015.0,2015,6,51306.0,38390.0,225.0,60689,78393.0,59107.0,93988.0,2362.0,0,0,1
63,80600.0,1,2016.0,2016,2,43630.0,29740.0,225.0,49602,62476.0,50264.0,86800.0,2362.0,0,0,1
63,67000.0,1,2015.0,2015,2,49838.0,29590.0,225.0,61300,76141.0,57856.0,76500.0,2362.0,0,0,1
63,101000.0,0,2015.0,2015,6,46966.0,37750.0,225.0,60001,73198.0,56221.0,78800.0,2362.0,0,0,1
63,78000.0,1,2016.0,2016,2,42461.0,28300.0,225.0,47000,62476.0,50264.0,80000.0,2362.0,0,0,1
63,80000.0,1,2015.0,2015,6,48701.0,30010.0,225.0,60001,72676.0,55931.0,80000.0,2362.0,0,0,1
63,95548.0,1,2014.0,2014,6,79293.0,17610.0,225.0,99116,93716.0,67620.0,174000.0,2362.0,0,1,0
63,128000.0,0,2013.0,2013,6,113862.0,19350.0,225.0,122414,80207.0,60115.0,180000.0,2598.0,0,1,0
63,88000.0,0,2015.0,2015,6,51306.0,38390.0,225.0,60689,78393.0,59107.0,93988.0,2362.0,0,0,1
63,80600.0,1,2016.0,2016,2,43630.0,29740.0,225.0,49602,62476.0,50264.0,86800.0,2362.0,0,0,1
63,67000.0,1,2015.0,2015,2,49838.0,29590.0,225.0,61300,76141.0,57856.0,76500.0,2362.0,0,0,1
550,65000.0,0,2019.0,2019,8,97854.0,35760.0,250.0,37000,105197.0,73998.0,235800.0,2380.0,0,0,1
550,2500.0,1,2021.0,2023,8,266144.0,68140.0,449.0,131000,193687.0,98027.0,688800.0,3944.0,1,0,1
550,5000.0,1,2021.0,2023,8,164800.0,69340.0,449.0,131000,193687.0,98027.0,688800.0,3944.0,1,0,1
550,17000.0,1,2019.0,2020,8,108253.0,32700.0,250.0,45012,105204.0,74002.0,265800.0,2380.0,0,0,1
550,49700.0,1,2018.0,2019,8,88903.0,37930.0,250.0,33989,104536.0,73631.0,227777.0,2380.0,0,0,1
550,58000.0,0,2018.0,2019,8,88638.0,33880.0,250.0,36667,102882.0,72712.0,210800.0,2380.0,0,0,1
550,35600.0,0,2021.0,2024,8,80711.0,29990.0,258.0,100889,54063.0,43191.0,298000.0,2380.0,0,1,0
550,27000.0,1,2018.0,2020,8,98826.0,35200.0,250.0,37109,104534.0,73630.0,246000.0,2380.0,0,0,1
550,65000.0,0,2019.0,2019,8,97854.0,35760.0,250.0,37000,105197.0,73998.0,235800.0,2380.0,0,0,1
550,2500.0,1,2021.0,2023,8,266144.0,68140.0,449.0,131000,193687.0,98027.0,688800.0,3944.0,1,0,1
550,5000.0,1,2021.0,2023,8,164800.0,69340.0,449.0,131000,193687.0,98027.0,688800.0,3944.0,1,0,1
550,17000.0,1,2019.0,2020,8,108253.0,32700.0,250.0,45012,105204.0,74002.0,265800.0,2380.0,0,0,1
550,49700.0,1,2018.0,2019,8,88903.0,37930.0,250.0,33989,104536.0,73631.0,227777.0,2380.0,0,0,1
550,58000.0,0,2018.0,2019,8,88638.0,33880.0,250.0,36667,102882.0,72712.0,210800.0,2380.0,0,0,1
550,35600.0,0,2021.0,2024,8,80711.0,29990.0,258.0,100889,54063.0,43191.0,298000.0,2380.0,0,1,0
550,27000.0,1,2018.0,2020,8,98826.0,35200.0,250.0,37109,104534.0,73630.0,246000.0,2380.0,0,0,1
550,65000.0,0,2019.0,2019,8,97854.0,35760.0,250.0,37000,105197.0,73998.0,235800.0,2380.0,0,0,1
550,2500.0,1,2021.0,2023,8,266144.0,68140.0,449.0,131000,193687.0,98027.0,688800.0,3944.0,1,0,1
550,5000.0,1,2021.0,2023,8,164800.0,69340.0,449.0,131000,193687.0,98027.0,688800.0,3944.0,1,0,1
