make,model,manufactured,type_of_vehicle,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,price,reg_year,car_age,almost new car,coe car,consignment car,direct owner sale,electric cars,hybrid cars,imported used vehicle,low mileage car,opc car,parf car,premium ad car,rare & exotic,sgcarmart warranty cars,sta evaluated car,vintage cars,omv_arf_ratio,dereg_coe_ratio
58,761.0,2016.0,8,106.0,1997.0,2.0,16910.0,54405.0,1210.0,30779.0,102000.0,23955.0,25537.0,60800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9380506715745781,0.565738443157798
58,542.0,2016.0,10,105.0,1597.0,1.0,11780.0,26029.0,894.3579837931136,7245.0,83961.44005076119,18017.0,901.0,32800.0,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.99667036625971,0.2783433862230589
8,84.0,2010.0,2,150.0,2497.0,3.0,14510.0,33568.0,2514.0,20086.0,117635.42290683556,37571.0,37571.0,86800.0,2010,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.5983674928503336
49,14.0,2016.0,4,111.0,1998.0,4.0,16290.0,58201.0,1210.0,27460.0,157600.0,22131.0,22984.0,50000.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9628872258962756,0.47181319908592634
49,41.0,2016.0,3,88.0,1496.0,1.0,17720.0,45504.0,682.0,16045.0,84984.18946649568,19372.0,14372.0,38888.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3478986919009184,0.35260636427566805
87,511.0,2022.0,8,393.0,4741.565186767425,1.0,24780.0,108051.0,5634.0,147348.0,15000.0,82003.0,75407.0,245888.0,2022,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1.0874719853594494,1.3636893689091263
51,157.0,2015.0,2,90.0,1595.0,2.0,19290.0,59200.0,740.0,23556.0,92098.9049177969,28609.0,27053.0,41800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0575167264259047,0.3979054054054054
43,595.0,2019.0,8,147.0,1997.0,2.0,25320.0,39889.0,1210.0,59652.0,45000.0,43368.0,52716.0,155800.0,2019,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.8226724334167994,1.4954498733986814
58,584.0,2016.0,8,106.0,1997.0,1.0,12220.0,51109.0,1210.0,24744.0,105000.0,19653.0,19653.0,40800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.4841417362891076
49,14.0,2017.0,1,85.0,1496.0,4.0,13070.0,41617.0,682.0,18811.0,82500.0,17311.0,7311.0,47800.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.367801942278758,0.4520027873224884
49,41.0,2015.0,1,88.0,1496.0,3.0,13620.0,56989.0,682.0,14394.0,107000.0,15557.0,10557.0,25800.0,2015,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.4736193994506015,0.2525750583445928
88,406.0,2020.0,8,170.0,1998.0,1.0,19740.0,38802.0,1210.0,49588.0,69398.5171801135,30808.0,35132.0,135800.0,2020,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8769213252874872,1.2779753620947374
36,280.0,2019.0,8,147.0,1997.0,1.0,19990.0,39500.0,1210.0,50560.0,66873.83518821944,29378.0,33130.0,146666.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8867491699366133,1.28
24,346.0,2016.0,3,92.0,999.0,1.0,10630.0,50789.0,392.0,21792.0,125000.0,19289.0,14289.0,34800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.3499195185107424,0.42906928665655947
58,537.0,2018.0,1,58.0,1198.0,1.0,12600.0,32699.0,508.0,16992.0,85000.0,13305.0,5000.0,54500.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.661,0.5196489189271843
54,167.0,2019.0,3,59.0,1193.0,1.0,12160.0,33009.0,506.0,22072.0,6111.0,13854.0,5000.0,70000.0,2020,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2.7708,0.668666121360841
59,244.0,2017.0,8,81.0,1199.0,2.0,11390.0,36810.0,508.0,27595.0,126461.0,21121.0,21570.0,52800.0,2018,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.9791840519239685,0.7496604183645749
49,14.0,2019.0,1,85.0,1496.0,1.0,12940.0,32000.0,682.0,28418.0,46000.0,14605.0,14605.0,77900.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.0,0.8880625
49,41.0,2016.0,3,88.0,1496.0,1.0,14210.0,47300.0,682.0,15475.0,97000.0,18622.0,13622.0,30800.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.3670532961385993,0.32716701902748413
58,525.0,2017.0,9,105.0,2298.0,2.0,15520.0,30600.0,2043.2697701325726,9046.0,94353.73668170025,25738.0,1287.0,45888.0,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.998445998445998,0.29562091503267973
54,204.0,2021.0,9,92.0,2998.0,1.0,10790.0,24114.0,2997.3408397493777,16933.0,80389.40096986506,30924.0,1547.0,75800.0,2021,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.989657401422107,0.7022061872771005
65,557.0,2011.0,6,245.0,2995.0,2.0,18760.0,58124.0,3094.0,42407.0,63000.0,159847.0,95909.0,136888.0,2011,13,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1.6666527645997768,0.7295953478769527
31,668.0,2016.0,2,113.0,1999.0,2.0,14890.0,35100.0,1212.0,16924.0,90000.0,19633.0,19633.0,35800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.48216524216524215
78,694.0,2020.0,2,140.0,1984.0,2.0,17530.0,49489.0,1194.0,62022.0,92000.0,33211.0,38496.0,137999.0,2021,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8627130091438071,1.2532481965689346
8,52.0,2019.0,2,135.0,1998.0,1.0,20660.0,30890.0,1210.0,58571.0,53650.0,45247.0,55346.0,141800.0,2020,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8175297221118057,1.8961152476529621
92,442.0,2015.0,3,90.0,1390.0,1.0,12180.0,52668.0,620.0,25808.0,102413.0,21562.0,22187.0,39999.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9718303511065038,0.4900129110655426
88,406.0,2020.0,8,170.0,1998.0,1.0,20280.0,37102.0,1210.0,48712.0,82440.0,30808.0,35132.0,139800.0,2020,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8769213252874872,1.3129211363268827
59,162.0,2020.0,1,107.0,1341.0,1.0,12300.0,45510.0,592.0,35701.0,65892.0,22340.0,8276.0,84800.0,2021,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.699371677138714,0.7844649527576357
8,24.0,2017.0,4,75.0,1499.0,2.0,15700.0,36890.0,684.0,35899.0,100000.0,30858.0,35202.0,73000.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8765979205726947,0.9731363513147194
53,235.0,2022.0,6,131.0,1998.0,1.0,20520.0,113034.0,1210.0,122742.0,3000.0,36490.0,43086.0,203900.0,2023,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8469108295037832,1.0858856627209512
93,636.0,2018.0,2,90.0,1498.0,4.0,12120.0,38039.0,684.0,33150.0,91000.0,26098.0,28538.0,60800.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.914499964959002,0.8714740135124478
58,543.0,2021.0,10,105.0,1998.0,1.0,9230.0,23968.0,1513.0347620246973,18393.0,76469.9819619699,22788.0,1140.0,70800.0,2022,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.989473684210527,0.7673981975967957
88,238.0,2016.0,3,90.0,1598.0,1.0,16190.0,51765.0,742.0,25680.0,69400.0,19990.0,19990.0,52800.0,2017,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0.4960880904085772
58,698.0,2015.0,3,85.0,1598.0,2.0,16630.0,64700.0,742.0,9367.0,142000.0,15545.0,10545.0,15800.0,2015,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.474158368895211,0.1447758887171561
88,748.0,2009.0,3,80.0,1497.0,4.0,10470.0,25727.0,1026.0,11997.0,127000.0,12104.0,12104.0,48800.0,2009,15,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.46631943094803124
88,238.0,2022.0,3,96.0,1598.0,1.0,13990.0,98001.0,742.0,93387.0,22000.0,19981.0,19981.0,133800.0,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.9529188477668595
51,157.0,2020.0,2,155.0,1991.0,2.0,23790.0,60001.0,1202.0,93280.0,30000.0,54368.0,69863.0,197000.0,2021,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.7782087800409373,1.5546407559874003
58,698.0,2017.0,3,85.0,1598.0,2.0,12720.0,46778.0,742.0,25870.0,111399.0,16987.0,16987.0,48800.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.553037752789773
88,156.0,2009.0,3,80.0,1598.0,1.0,11030.0,26175.0,1113.0,12765.0,150000.0,17853.0,17853.0,53800.0,2010,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.4876790830945559
51,157.0,2019.0,6,470.0,3982.0,1.0,70640.0,47001.0,3922.0,156688.0,4000.0,108642.0,167556.0,550000.0,2021,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.6483921793310893,3.3337163039084277
39,215.0,2017.0,3,95.0,1591.0,2.0,13150.0,41400.0,738.0,24539.0,78588.0,15294.0,15294.0,53999.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.5927294685990339
62,321.0,2019.0,10,100.0,1560.0,1.0,9960.0,23888.0,912.5340430366539,14575.0,75000.0,24271.0,1214.0,60800.0,2020,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.992586490939043,0.6101389819156061
92,442.0,2015.0,3,90.0,1390.0,1.0,14840.0,51301.0,620.0,19708.0,83000.0,21562.0,22187.0,32800.0,2016,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9718303511065038,0.38416405138301396
47,396.0,2008.0,6,298.0,4244.0,6.0,20830.0,32279.0,6498.0,13451.0,143000.0,117009.0,117009.0,86800.0,2009,15,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.41671055484990244
49,41.0,2016.0,3,88.0,1496.0,2.0,11390.0,50991.0,682.0,19517.0,99000.0,19390.0,14390.0,31500.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3474635163307853,0.38275381930144536
22,75.0,2017.0,6,493.0,3902.0,1.0,168510.0,54000.0,3796.0,396535.0,3900.0,340565.0,585017.0,800800.0,2017,7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.5821454761143693,7.3432407407407405
4,579.0,2019.0,8,185.0,1984.0,2.0,22690.0,37705.0,1194.0,60614.0,92000.0,43795.0,53313.0,150800.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8214694352221784,1.607585200901737
51,27.0,1958.0,2,66.0,2195.0,5.0,13640.0,4301.0,280.0,2163.0,120162.92576324464,10425.0,10425.0,69000.0,2019,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0.5029063008602651
88,406.0,2016.0,8,111.0,1986.0,2.0,16350.0,56089.0,1196.0,25677.0,127182.0,28742.0,27239.0,44800.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0551782370865304,0.457790297562802
51,129.0,2020.0,2,96.0,1332.0,1.0,18610.0,35710.0,586.0,49148.0,70000.0,31771.0,36480.0,131800.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8709155701754386,1.376309157098852
51,191.0,2010.0,2,115.0,1796.0,6.0,18100.0,38216.0,1364.0,23683.0,180000.0,38917.0,38917.0,112200.0,2010,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6197142558090852
88,203.0,2019.0,2,155.0,2487.0,1.0,18830.0,36001.0,1784.0,45796.0,72216.50388112127,39075.0,36705.0,113888.0,2019,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.0645688598283614,1.272075775672898
8,763.0,2022.0,8,90.0,1499.0,1.0,20320.0,90589.0,684.0,104861.0,4300.0,36561.0,43186.0,191888.0,2022,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.846593803547446,1.1575467220081908
54,723.0,2009.0,9,0.0,2477.0,4.0,9970.0,23950.0,2189.276303439153,15079.0,71120.0,23760.0,23760.0,62800.0,2010,14,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.6296033402922756
68,499.0,2017.0,3,97.0,1197.0,2.0,14480.0,38941.0,508.0,28271.0,88000.0,19990.0,19990.0,66800.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.7259957371408028
51,632.0,2018.0,2,270.0,2996.0,4.0,37040.0,32429.0,2382.0,124038.0,34000.0,103294.0,157930.0,233000.0,2018,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.6540492623314127,3.824909802954146
22,331.0,2022.0,6,530.0,3902.0,1.0,108860.0,95889.0,3796.0,511002.0,4400.0,291068.0,580350.0,1150000.0,2022,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.5015387266304816,5.329099271032131
62,18.0,2022.0,8,96.0,1199.0,1.0,14110.0,63000.0,508.0,67321.0,29195.0,24459.0,26243.0,119800.0,2022,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9320199672293564,1.0685873015873015
8,97.0,2021.0,2,192.0,1998.0,1.0,26140.0,80210.0,1210.0,124391.0,63200.0,64837.0,88707.0,232888.0,2021,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.73091187843124,1.5508166064081785
68,393.0,2019.0,4,81.0,1461.0,2.0,13550.0,34001.0,1048.0,31522.0,250000.0,25525.0,17735.0,81500.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.4392444319142939,0.9270903796947149
58,584.0,2016.0,8,85.0,1197.0,3.0,11810.0,50789.0,508.0,21412.0,106954.04768615193,18725.0,13725.0,37500.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3642987249544627,0.42158735159188016
51,631.0,2017.0,2,270.0,2996.0,3.0,35790.0,38501.0,2382.0,117373.0,97000.0,102991.0,157384.0,218800.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6543930768057744,3.048570167008649
6,234.0,2015.0,6,388.0,3993.0,4.0,75820.0,55201.0,3940.0,196935.0,51000.0,185521.0,305938.0,336800.0,2016,8,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0.6064006432675901,3.567598413072227
88,238.0,2019.0,3,96.0,1598.0,2.0,14910.0,31917.0,742.0,30787.0,81216.0,20881.0,21234.0,85000.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.983375718187812,0.9645956700191121
8,97.0,2020.0,2,190.0,1998.0,2.0,26120.0,40990.0,1210.0,89563.0,26000.0,62541.0,84574.0,208800.0,2020,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.7394825832998321,2.184996340570871
65,209.0,2015.0,8,193.0,2967.0,1.0,36550.0,60003.0,3336.0,84501.0,83000.0,91003.0,135806.0,127777.0,2016,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.6700955775149846,1.408279586020699
4,132.0,2019.0,2,85.0,999.0,2.0,14560.0,33301.0,392.0,36811.0,60000.0,23359.0,24703.0,92300.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9455936525928025,1.1054022401729677
44,544.0,2015.0,8,175.0,1998.0,3.0,22640.0,71509.0,1210.0,34679.0,105492.4096184985,46467.0,57054.0,48000.0,2015,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8144389525712483,0.4849599351130627
88,156.0,2017.0,3,96.0,1598.0,1.0,15370.0,34110.0,742.0,28032.0,32000.0,21690.0,22366.0,72000.0,2018,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9697755521774122,0.8218117854001759
88,150.0,2008.0,3,81.0,1496.0,4.0,9610.0,27571.0,1023.0,11988.0,142000.0,14594.0,14594.0,41800.0,2008,16,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.4348046860832034
31,169.0,2021.0,3,90.0,1598.0,2.0,15530.0,47821.0,742.0,38848.0,46888.0,21359.0,6903.0,112800.0,2021,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0941619585687383,0.8123627694945735
39,215.0,2016.0,3,95.0,1591.0,2.0,13250.0,46009.0,738.0,17439.0,83900.0,16443.0,16443.0,32399.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.3790345367210763
92,559.0,2015.0,2,132.0,1798.0,1.0,13790.0,49156.0,976.0,24958.0,113333.0,29840.0,28776.0,40000.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0369752571587434,0.5077304906827244
4,132.0,2019.0,2,85.0,999.0,3.0,14400.0,32000.0,392.0,34370.0,69000.0,22082.0,22915.0,88800.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.9636482653283875,1.0740625
6,234.0,2009.0,2,449.0,5998.0,5.0,18920.0,35411.0,10611.0,16512.0,127000.0,128830.0,128830.0,88800.0,2010,14,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,0.4662957837959956
12,247.0,2010.0,3,80.0,1598.0,3.0,10030.0,32875.0,1113.0,18617.0,130000.0,12674.0,12674.0,56800.0,2010,14,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.566296577946768
51,191.0,2012.0,2,115.0,1595.0,4.0,11410.0,85845.0,888.0,75120.0,130000.0,31873.0,26873.0,99888.0,2013,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1860603579801288,0.8750655250742617
8,24.0,2022.0,2,80.0,1499.0,3.0,16350.0,74989.0,684.0,77140.0,48000.0,33582.0,24015.0,140888.0,2022,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.3983760149906308,1.0286842070170292
51,157.0,2021.0,2,96.0,1332.0,1.0,19910.0,46689.0,586.0,62905.0,41000.0,34156.0,39819.0,160800.0,2021,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.8577814611115296,1.3473194970978175
8,84.0,2010.0,2,150.0,2497.0,6.0,13860.0,40714.0,2514.0,26670.0,142000.0,38395.0,38395.0,90800.0,2011,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.6550572284717787
4,579.0,2018.0,8,185.0,1984.0,1.0,24710.0,32001.0,1194.0,52062.0,66000.0,45204.0,55286.0,130800.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8176391853272076,1.6268866597918814
29,746.0,2016.0,8,96.0,1496.0,5.0,15330.0,45504.0,682.0,13966.0,91168.0,19821.0,9821.0,33800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.018226249872722,0.30691807313642755
87,511.0,2021.0,2,239.0,3108.3553988756626,1.0,18350.0,80210.0,3226.0,83960.0,22000.0,59432.0,33978.0,150800.0,2021,3,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1.7491317911589852,1.0467522752773968
88,536.0,2019.0,4,100.0,1797.0,2.0,23440.0,48010.0,974.0,42901.0,45818.0,32353.0,27295.0,129800.0,2019,5,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.1853086645905844,0.8935846698604457
51,310.0,2021.0,4,150.0,2257.3552989735554,1.0,37600.0,95856.0,1795.0,144889.0,27745.0,82369.0,86212.0,357800.0,2022,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.9554238389087366,1.5115277082290102
88,203.0,2009.0,2,108.0,1998.0,2.0,9930.0,33018.0,1815.0,15125.0,178000.0,26727.0,26727.0,45500.0,2009,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.4580834696226301
8,3.0,2022.0,1,80.0,1499.0,1.0,15860.0,88007.0,684.0,96836.0,23000.0,30886.0,35241.0,149800.0,2022,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.876422348968531,1.1003215653300307
92,388.0,2022.0,1,110.0,1498.0,1.0,17640.0,105459.0,684.0,99742.0,25147.0,25017.0,12024.0,157800.0,2023,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2.0805888223552893,0.9457893588977707
54,464.0,2008.0,3,114.0,1998.0,2.0,11940.0,31553.0,1815.0,13684.0,111251.64899614974,25124.0,25124.0,51800.0,2008,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.43368300953950495
53,235.0,2011.0,6,135.0,1598.0,4.0,11320.0,50570.0,965.0,37436.0,125000.0,32172.0,32172.0,83800.0,2011,13,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.7402807988926241
29,746.0,2016.0,8,96.0,1496.0,1.0,15400.0,47020.0,682.0,14471.0,79945.20234602269,19704.0,9704.0,34800.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.030502885408079,0.3077626541897065
8,88.0,2017.0,2,185.0,1998.0,2.0,24140.0,53001.0,1210.0,53832.0,146000.0,50933.0,63680.0,103000.0,2017,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7998272613065327,1.015678949453784
29,746.0,2019.0,8,96.0,1496.0,1.0,15200.0,31783.0,682.0,27051.0,99600.0,23170.0,14438.0,84800.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6047929076049314,0.8511153761444797
88,594.0,2021.0,8,72.0,996.0,1.0,13280.0,47001.0,392.0,38183.0,30000.0,18669.0,5000.0,99800.0,2021,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.7338,0.8123869704899895
88,408.0,2008.0,0,0.0,2982.0,3.0,13040.0,40188.0,3267.8260642169744,16890.0,99337.27917437418,41762.0,2089.0,54800.0,2008,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19.99138343705122,0.4202747088683189
14,196.0,2016.0,4,121.0,1598.0,1.0,14480.0,54000.0,742.0,27896.0,83000.0,24742.0,21639.0,50800.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1433984934608807,0.5165925925925926
36,324.0,2022.0,8,184.0,1997.0,2.0,27950.0,114001.0,1210.0,136631.0,14000.0,46898.0,57658.0,257800.0,2022,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8133823580422491,1.198507030640082
51,157.0,2017.0,2,180.0,1991.0,2.0,21530.0,53711.0,1202.0,82664.0,75730.0,70059.0,98107.0,124800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7141080656833865,1.539051590921785
4,725.0,2022.0,6,145.0,1984.0,2.0,25850.0,113000.0,1194.0,144191.0,14500.0,52580.0,66644.0,248800.0,2022,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.7889682492047296,1.2760265486725664
77,657.0,2023.0,9,78.0,6870.0,1.0,18810.0,73001.0,8696.09780925775,71401.0,59149.36339874065,59103.0,2956.0,183988.0,2024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.99424898511502,0.9780824920206572
88,573.0,2020.0,1,90.0,1797.0,1.0,15660.0,68310.0,974.0,62981.0,52190.22532131728,29070.0,17698.0,122800.0,2021,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.6425584811843146,0.9219879959010394
68,448.0,2016.0,8,81.0,1461.0,1.0,11660.0,46778.0,1048.0,23356.0,198000.0,25631.0,12884.0,43800.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.9893666563179138,0.49929454016845526
51,157.0,2019.0,8,430.0,3982.0,3.0,84810.0,39700.0,3922.0,212916.0,41000.0,157278.0,255101.0,588800.0,2019,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.6165322754516839,5.363123425692695
51,191.0,2015.0,2,115.0,1595.0,5.0,22190.0,76612.0,740.0,22235.0,119968.83370667472,34337.0,30072.0,35888.0,2015,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.1418262835860602,0.2902286848013366
51,376.0,2014.0,8,115.0,1595.0,3.0,21770.0,57501.0,740.0,27252.0,130000.0,30713.0,34999.0,47800.0,2015,9,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.877539358267379,0.47393958365941463
58,761.0,2017.0,8,106.0,1997.0,1.0,16430.0,57414.0,1210.0,37188.0,122300.0,24886.0,26841.0,69900.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9271636675235647,0.6477165848050997
29,746.0,2017.0,8,112.0,1496.0,2.0,15550.0,51000.0,682.0,18188.0,92000.0,25932.0,5000.0,48800.0,2017,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.1864,0.35662745098039217
49,14.0,2017.0,4,111.0,1998.0,1.0,13560.0,55414.0,1210.0,26879.0,92032.0,19597.0,19597.0,46800.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.4850579275995236
44,436.0,2008.0,2,153.0,2500.0,2.0,12000.0,36888.0,2700.0,14907.0,103000.0,36635.0,36635.0,48500.0,2008,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.40411515940143133
54,204.0,2013.0,9,92.0,2998.0,1.0,9840.0,35527.0,2910.8242416193652,34593.0,86825.14203270005,25571.0,1279.0,47888.0,2014,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.99296325254105,0.9737101359529372
88,273.0,2019.0,9,97.0,2982.0,1.0,14500.0,22543.0,2932.839306324292,12254.0,85000.0,27083.0,1355.0,78800.0,2019,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.987453874538744,0.5435833739963625
54,552.0,2017.0,8,123.0,2360.0,1.0,13670.0,51000.0,1636.0,29648.0,148000.0,19860.0,19860.0,54800.0,2017,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.5813333333333334
78,545.0,2009.0,3,147.0,1984.0,2.0,12940.0,40714.0,1672.0,25745.0,148000.0,26231.0,26231.0,81800.0,2010,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.632337770791374
8,4.0,2019.0,1,100.0,1499.0,2.0,15960.0,42564.0,684.0,42997.0,90000.0,28038.0,31254.0,94800.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8971011710501056,1.0101729160793158
51,241.0,2010.0,6,135.0,1796.0,5.0,12730.0,33568.0,1461.0,19773.0,135000.0,54584.0,54584.0,74999.0,2010,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.589043136320305
14,264.0,2017.0,10,92.0,1560.0,1.0,11880.0,27104.0,955.0208783593878,11176.0,73535.0,27965.0,1399.0,49000.0,2018,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.98927805575411,0.41233766233766234
58,200.0,2015.0,9,105.0,2953.0,2.0,13860.0,46501.0,2896.9846149319455,6306.0,103609.1020803788,24362.0,1219.0,18800.0,2015,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.985233798195242,0.13560998688200254
