Id,Predicted,Error,GT
8305,34949.84375,8696.636250000003,43646.48
8306,105653.1328125,4254.2071874999965,109907.34
8307,65471.80859375,1832.7314062499936,67304.54
8308,135574.8125,1274.6675000000105,136849.48
8309,102866.0390625,1103.1390625000058,101762.9
8310,59180.75,12723.629999999997,46457.12
8312,84515.8046875,1917.4153125000012,86433.22
8314,65946.140625,2306.5193750000035,68252.66
8315,70177.125,2091.2649999999994,68085.86
8317,299378.125,5340.875,304719.0
8318,119802.1953125,2864.965312500004,116937.23
8319,207444.234375,4418.3943750000035,203025.84
8320,105881.8203125,1867.0403125000012,104014.78
8321,157021.796875,3812.196874999994,153209.6
8322,44736.08203125,3761.592031250002,40974.49
8323,143004.515625,4319.9643750000105,147324.48
8325,94430.671875,1074.7381250000035,95505.41
8327,78966.2109375,1357.0490624999948,80323.26
8328,63585.76953125,2858.549531249999,60727.22
8329,90602.265625,8910.354374999995,99512.62
8330,133117.296875,2121.5831250000047,135238.88
8331,19064.443359375,3047.943359375,16016.5
8333,199001.234375,4468.885624999995,203470.12
8334,716483.5625,4831.622500000056,711651.94
8335,100416.375,2311.7550000000047,98104.62
8337,54237.98828125,2702.6782812500023,51535.31
8339,100033.0078125,5713.967812500006,94319.04
8340,170837.421875,6631.0818750000035,164206.34
8341,157369.0,2584.5499999999884,154784.45
8344,164435.6875,2968.342499999999,167404.03
8345,45060.75390625,1375.7339062500032,43685.02
8346,69847.375,1828.9550000000017,71676.33
8347,888035.5625,31245.002499999944,856790.56
8348,57817.046875,1420.453125,59237.5
8349,95656.421875,2423.808124999996,98080.23
8350,571401.75,17945.25,589347.0
8351,59638.359375,2820.2506250000006,62458.61
8352,72354.9765625,9244.863437499997,81599.84
8355,2291487.0,351186.5,1940300.5
8356,78643.21875,2162.2087500000052,76481.01
8357,25722.33984375,4053.559843750001,21668.78
8360,120467.71875,2537.7587499999936,117929.96
8363,34659.75,1746.0899999999965,32913.66
8364,95080.03125,5582.618749999994,100662.65
8365,42287.8125,2101.3724999999977,40186.44
8366,69578.1953125,1683.9153125000012,67894.28
8368,84132.1953125,2372.495312500003,81759.7
8369,83698.3828125,2139.562812499993,81558.82
8371,214390.921875,27424.821874999994,186966.1
8372,285469.375,37767.375,323236.75
8373,66376.875,1100.7250000000058,67477.6
8374,68261.6015625,1853.878437499996,70115.48
8375,222086.421875,8893.731874999998,213192.69
8377,124708.578125,11690.301875000005,136398.88
8380,73923.078125,1732.3181250000052,72190.76
8381,40315.4453125,1782.4546875000015,42097.9
8382,45586.48046875,1853.4404687499991,43733.04
8383,107145.3046875,7152.555312500001,114297.86
8384,92357.6875,1985.6725000000006,94343.36
8385,44859.30078125,3403.4807812500003,41455.82
8386,90033.09375,1682.3062499999942,91715.4
8388,108805.0546875,4435.085312499999,113240.14
8391,93307.421875,5417.9181249999965,98725.34
8393,33387.3515625,1501.7715624999983,31885.58
8394,88990.734375,11367.205625000002,100357.94
8395,117059.9609375,5505.260937500003,111554.7
8396,219775.234375,5914.405625000014,225689.64
8397,82657.4140625,1777.105937500004,84434.52
8398,108499.4296875,1710.250312499993,110209.68
8400,38318.1171875,3306.1928124999977,41624.31
8401,265601.03125,2554.061250000028,263046.97
8402,81633.734375,1244.6856249999983,82878.42
8403,69766.0859375,4113.214062500003,73879.3
8404,98810.5546875,6370.774687500001,92439.78
8408,1058412.625,154931.4750000001,1213344.1
8410,69322.4140625,4740.634062500001,64581.78
8412,90774.4453125,1569.0053124999977,89205.44
8415,35670.93359375,4174.826406250002,39845.76
8416,50894.0390625,2720.499062499999,48173.54
8417,150643.984375,12010.135624999995,162654.12
8418,190706.0625,1830.5125000000116,188875.55
8420,138115.484375,4692.595624999987,142808.08
8421,91845.7421875,1822.292187500003,90023.45
8422,128556.8671875,4434.022812500014,132990.89
8423,118394.90625,6017.886249999996,112377.02
8424,102256.75,1390.0299999999988,103646.78
8425,36441.1640625,7646.035937499997,44087.2
8426,116981.5546875,2239.734687499993,114741.82
8427,1076996.0,66422.6000000001,1143418.6
8428,42263.24609375,1435.006093750002,40828.24
8430,85127.9765625,2866.503437499996,87994.48
8431,71383.3671875,2119.0528124999983,73502.42
8433,620773.3125,89020.88749999995,709794.2
8435,133706.34375,3548.413750000007,130157.93
8437,94911.3046875,1912.7953125000058,96824.1
8439,78402.7578125,2657.9821875000052,81060.74
8440,64402.3203125,1819.6396875000064,66221.96
8443,150376.84375,1325.5737500000105,149051.27
8444,68630.4296875,10700.5696875,57929.86
8445,17160.197265625,6203.397265625001,10956.8
8448,61222.98828125,4311.4117187500015,65534.4
8453,546857.3125,123311.98750000005,670169.3
8454,73506.1796875,5314.649687500001,68191.53
8455,228017.25,48583.090000000026,276600.34
8457,17569.98046875,4253.940468749999,13316.04
8458,30408.5,2197.9399999999987,28210.56
8460,86207.3515625,22974.298437499994,109181.65
8462,87822.5,3724.4100000000035,91546.91
8463,145607.171875,5184.688124999986,150791.86
8464,76099.09375,1600.773749999993,74498.32
8467,174002.75,3191.149999999994,177193.9
8470,621376.25,8297.75,613078.5
8471,185754.3125,3742.407500000001,189496.72
8472,140816.15625,1299.483750000014,142115.64
8475,33829.76953125,1346.01953125,32483.75
8476,64605.1953125,1522.2353125000009,63082.96
8477,249326.40625,7301.543750000012,256627.95
8478,700354.6875,57923.0625,758277.75
8480,94631.625,1175.675000000003,95807.3
8481,68713.3125,1218.292499999996,67495.02
8483,115339.7734375,2993.326562500006,118333.1
8484,58210.71484375,2741.454843749998,55469.26
8485,31883.685546875,1143.305546874999,30740.38
8486,82201.203125,1042.1868749999994,83243.39
8489,92384.4921875,2754.7521874999948,89629.74
8490,188224.859375,1850.1693749999977,186374.69
8491,59171.90234375,5664.072343749998,53507.83
8492,53678.16796875,2699.2979687499974,50978.87
8493,159076.9375,9174.162500000006,168251.1
8495,52786.0859375,1623.2540624999965,54409.34
8496,27512.25390625,1047.9460937500007,28560.2
8497,95711.34375,3219.5362500000047,98930.88
8498,131579.6875,3256.1224999999977,134835.81
8499,75851.265625,5187.9256250000035,70663.34
8500,40887.86328125,1577.1732812499977,39310.69
8501,213022.78125,5734.661250000005,207288.12
8502,98358.0546875,13878.815312499995,112236.87
8503,83747.484375,10161.045624999999,93908.53
8504,91562.4453125,1950.1546875000058,93512.6
8505,108809.296875,1038.0068750000064,107771.29
8507,151975.734375,1890.2156250000116,153865.95
8508,124203.53125,1840.231249999997,122363.3
8509,219539.703125,3336.216875000013,222875.92
8510,62936.390625,4914.229374999995,67850.62
8511,343319.1875,6327.907499999972,336991.28
8512,213735.484375,7385.8243749999965,206349.66
8513,87099.8828125,3864.2128125000017,83235.67
8514,28961.869140625,2347.079140624999,26614.79
8515,577060.375,148920.34499999997,428140.03
8516,174426.09375,6862.493749999994,167563.6
8519,70516.4296875,1178.7096874999988,69337.72
8520,147089.8125,8363.142499999987,138726.67
8521,287923.65625,2695.563749999972,290619.22
8522,60233.796875,5339.1968750000015,54894.6
8523,25930.982421875,2792.0524218749997,23138.93
8524,41342.9375,1303.2825000000012,42646.22
8526,122282.125,1448.5249999999942,120833.6
8528,70541.78125,1189.0412499999948,69352.74
8529,175534.765625,1092.0443749999977,176626.81
8531,98029.265625,2458.3243749999965,100487.59
8533,159389.90625,1887.6137499999895,161277.52
8534,234999.0,21922.809999999998,213076.19
8537,34052.8359375,2199.3959375000013,31853.44
8538,106979.828125,7110.841874999998,114090.67
8539,57061.2265625,1013.4065625000003,56047.82
8540,51991.36328125,4713.723281250001,47277.64
8543,80901.1796875,1125.3896875000064,79775.79
8545,61613.109375,5586.349374999998,56026.76
8546,413801.3125,42648.40749999997,456449.72
8550,111644.9921875,12127.067812499998,123772.06
8551,31219.869140625,1899.6491406249988,29320.22
8552,1982302.5,146416.5,2128719.0
8553,132777.203125,8706.383124999993,124070.82
8554,177611.265625,34003.78562499999,143607.48
8555,105078.7421875,11497.057812500003,116575.8
8557,86028.265625,6949.334375000006,92977.6
8559,83868.34375,2667.2462499999965,86535.59
8561,18892.16796875,51318.83203125,70211.0
8563,99815.8359375,20066.824062500003,119882.66
8565,52299.9765625,1382.5234375,53682.5
8566,113239.078125,6224.021875000006,119463.1
8567,301250.6875,5437.347499999974,295813.34
8570,18111.677734375,2954.057734374999,15157.62
8571,69634.4453125,2226.1853125000052,67408.26
8572,62729.1328125,1606.0571875000023,64335.19
8573,66355.59375,3143.226250000007,69498.82
8576,20355.48828125,1995.9282812499987,18359.56
8577,76505.546875,1137.2368750000023,75368.31
8578,377671.21875,6551.918750000012,371119.3
8579,80850.703125,1873.4431250000052,78977.26
8580,17113.453125,1351.0731250000008,15762.38
8581,179543.6875,2831.6124999999884,182375.3
8582,199623.21875,5368.161250000005,204991.38
8583,45235.96875,2275.7212500000023,47511.69
8585,152835.421875,9311.561875000014,143523.86
8586,19978.28515625,4893.69484375,24871.98
8588,52424.2890625,1127.6590625000026,51296.63
8589,246759.53125,5809.431249999994,240950.1
8590,57870.28515625,2309.0948437499974,60179.38
8592,327022.3125,11162.967500000028,338185.28
8593,132779.84375,5078.273749999993,127701.57
8594,75179.6484375,4153.371562500004,79333.02
8596,38305.7421875,4113.997812499998,42419.74
8597,38855.84375,1115.146249999998,39970.99
8598,220555.453125,35296.106875,255851.56
8599,91170.8125,1150.7675000000017,92321.58
8601,741748.0625,84400.0625,657348.0
8602,356449.84375,4241.373750000028,352208.47
8603,33113.1171875,2047.122812499998,35160.24
8604,27456.64453125,2783.065468749999,30239.71
8606,109198.5,3044.729999999996,112243.23
8607,97220.234375,3506.995624999996,100727.23
8609,133479.359375,6901.909375000003,126577.45
8610,47472.03125,5368.268750000003,52840.3
8611,89906.1640625,5292.874062500006,84613.29
8612,87875.7890625,5599.190937499996,93474.98
8614,19105.083984375,6917.493984375,12187.59
8615,54513.64453125,1414.055468749997,55927.7
8616,77131.3828125,17791.207187499997,94922.59
8617,101726.734375,1301.254375000004,100425.48
8620,29544.52734375,2042.77734375,27501.75
8621,29617.05859375,1204.55859375,28412.5
8622,129206.5078125,2903.6921875000116,132110.2
8623,54098.84765625,1519.0023437499985,55617.85
8626,172232.234375,9314.954375000001,162917.28
8630,188387.5625,2143.337499999994,190530.9
8631,62980.3984375,24433.8684375,38546.53
8632,47794.421875,1496.0518749999974,46298.37
8633,16014.0107421875,3034.7392578125,19048.75
8634,75728.40625,1203.5562499999942,74524.85
8635,248999.703125,16381.396874999977,265381.1
8636,68266.078125,2310.421875,70576.5
8638,48107.22265625,1000.6473437500026,49107.87
8639,75331.7890625,3505.4509375000052,78837.24
8642,83742.46875,8174.008749999994,75568.46
8644,222184.28125,1015.8012499999895,221168.48
8645,315048.3125,2071.7125000000233,312976.6
8648,36740.52734375,3546.6173437499965,33193.91
8649,148095.28125,1756.0012500000012,146339.28
8651,175966.125,2512.734999999986,178478.86
8652,80956.46875,17596.491250000006,98552.96
8653,145281.59375,3588.7862500000047,148870.38
8654,32019.865234375,1836.115234375,30183.75
8655,124288.4609375,4468.239062499997,128756.7
8656,94557.125,1100.2149999999965,95657.34
8657,111949.6484375,9342.4615625,121292.11
8658,165863.265625,92399.605625,73463.66
8659,84365.6171875,5789.582812499997,90155.2
8663,23904.345703125,1344.1242968750012,25248.47
8664,50521.60546875,1270.7854687500003,49250.82
8665,51440.68359375,1463.3135937499974,49977.37
8667,120857.375,2714.5350000000035,123571.91
8668,81931.2421875,1033.3378125000017,82964.58
8669,163622.375,4279.075000000012,159343.3
8670,85391.3125,3469.0525000000052,81922.26
8671,205750.6875,36050.212499999994,241800.9
8672,42087.0546875,2145.1346875000017,39941.92
8673,52727.06640625,2292.203593749997,55019.27
8674,68096.3828125,2051.2571874999994,70147.64
8676,93530.390625,8411.099375000005,101941.49
8677,448905.21875,59165.68125000002,508070.9
8678,392409.46875,3560.3712500000256,395969.84
8679,235886.8125,2155.3475000000035,238042.16
8681,135557.515625,2364.7943749999977,137922.31
8683,56429.8359375,4993.315937500003,51436.52
8685,16551.140625,1281.9293749999997,17833.07
8686,84261.5546875,2957.965312500004,87219.52
8687,13862.4365234375,1087.1565234374993,12775.28
8688,96322.546875,1419.5431249999965,97742.09
8689,68486.0234375,5927.443437499998,62558.58
8691,353348.4375,45561.317500000005,307787.12
8692,134380.640625,1565.859375,135946.5
8693,39959.6875,4697.147499999999,35262.54
8694,76148.609375,3792.0506250000035,79940.66
8695,79877.5859375,2063.4140625,81941.0
8696,166533.140625,1281.530625000014,165251.61
8697,35179.953125,2687.1931250000016,32492.76
8699,751791.625,74451.625,826243.25
8700,81844.8203125,2267.5596875000047,84112.38
8701,102979.1015625,4434.951562500006,98544.15
8702,44088.4453125,1110.754687499997,45199.2
8703,57035.05859375,1301.8814062500023,58336.94
8704,98950.8515625,1496.8084375000035,100447.66
8705,134816.625,2161.1050000000105,132655.52
8706,41706.203125,1211.9331250000032,40494.27
8707,209944.34375,6179.256250000006,216123.6
8708,47087.79296875,2483.2329687500023,44604.56
8709,98591.40625,2142.8662500000064,96448.54
8713,57614.36328125,2081.123281250002,55533.24
8714,235760.59375,7522.506250000006,243283.1
8715,32482.43359375,5312.766406249997,37795.2
8718,29526.16015625,2046.9198437500017,31573.08
8720,92663.21875,1343.1912500000035,94006.41
8721,39310.0546875,1157.4246875000026,38152.63
8722,66238.1328125,2811.337187500001,69049.47
8723,95576.1015625,19430.6315625,76145.47
8725,47596.3984375,1279.2284375000017,46317.17
8726,54364.32421875,3619.0857812500035,57983.41
8728,205747.703125,4345.253124999988,201402.45
8730,98062.6484375,8413.301562499997,106475.95
8733,574867.0625,13700.962500000023,561166.1
8736,47942.96484375,1090.224843750002,46852.74
8737,120116.421875,1401.241875000007,118715.18
8738,326088.53125,12519.938749999972,338608.47
8739,38411.19921875,2385.4307812499974,40796.63
8740,81190.640625,4044.5806250000023,77146.06
8741,43783.59375,1869.6537499999977,41913.94
8742,156735.609375,6585.8393750000105,150149.77
8743,86530.6015625,1707.2784375000047,88237.88
8744,197175.53125,3720.828749999986,200896.36
8745,132095.046875,13060.373125000013,145155.42
8746,72282.125,1344.375,70937.75
8747,32148.17578125,1511.2757812499985,30636.9
8749,161068.359375,5197.1293749999895,155871.23
8751,26316.21484375,1008.2751562500016,27324.49
8752,128097.7578125,28948.627812499995,99149.13
8753,90698.0859375,1672.6959375000006,89025.39
8754,43716.74609375,14494.513906250002,58211.26
8755,26125.205078125,1345.9849218749987,27471.19
8756,90150.15625,4356.553750000006,94506.71
8758,42706.01953125,1884.0804687499985,44590.1
8760,48567.8125,2136.7125000000015,46431.1
8761,87381.765625,9934.015625,77447.75
8762,29444.478515625,5333.188515624999,24111.29
8764,114474.53125,4856.511249999996,109618.02
8765,106485.5859375,22049.525937500002,84436.06
8768,52044.56640625,2801.633593749997,54846.2
8770,22592.41796875,46401.04203125001,68993.46
8771,88413.5234375,2267.5165624999936,90681.04
8772,158619.53125,1589.2387499999895,160208.77
8775,54429.58984375,1737.1998437500006,52692.39
8776,107155.5625,8142.112500000003,99013.45
8777,65524.46484375,1212.3448437499974,64312.12
8778,59852.03125,1952.2487499999988,61804.28
8779,26170.66796875,2066.1079687499987,24104.56
8780,558877.9375,6526.877499999944,552351.06
8781,89963.515625,1068.215624999997,88895.3
8782,52165.3359375,5097.084062499998,57262.42
8784,38603.08203125,16654.64203125,21948.44
8785,238695.609375,13143.229374999995,225552.38
8786,8289.1259765625,2815.4959765625,5473.63
8789,46439.59375,2215.15625,48654.75
8791,891908.375,13303.425000000047,905211.8
8792,152970.375,30477.255000000005,122493.12
8793,157231.8125,1800.5125000000116,155431.3
8794,91805.796875,1376.1431250000023,93181.94
8795,51303.95703125,1375.9729687500003,52679.93
8796,122524.4140625,2893.214062500003,119631.2
8797,168656.125,7710.774999999994,176366.9
8798,289848.8125,8497.747499999998,298346.56
8800,548387.8125,23668.752499999944,524719.06
8801,85865.9609375,63631.0990625,149497.06
8802,99023.84375,1351.586249999993,100375.43
8803,50766.2421875,2304.3021874999977,48461.94
8806,76465.65625,2786.626250000001,73679.03
8808,68245.734375,8736.064375000002,59509.67
8813,158116.625,20867.684999999998,178984.31
8814,48134.32421875,1874.9242187499985,46259.4
8816,2453088.5,283083.0,2170005.5
8818,174944.484375,4246.7543749999895,170697.73
8819,118456.625,1424.3650000000052,117032.26
8820,200096.71875,8669.498749999999,191427.22
8823,142445.75,1692.0499999999884,140753.7
8824,86134.515625,12292.825624999998,73841.69
8825,104989.3984375,2328.081562499996,107317.48
8827,118986.265625,3165.084375000006,122151.35
8829,180006.875,3916.5650000000023,183923.44
8832,65828.75,6048.259999999995,71877.01
8834,156994.78125,1099.4487500000105,158094.23
8836,31944.70703125,8340.622968750002,40285.33
8837,289871.46875,105442.91125,395314.38
8838,111938.421875,1524.4518749999988,110413.97
8840,169474.328125,4410.8318750000035,173885.16
8843,290910.09375,7855.286250000005,298765.38
8844,134774.390625,12015.740625000006,122758.65
8845,70956.40625,1601.9937499999942,72558.4
8847,50305.4765625,2695.776562500003,47609.7
8848,97287.5234375,2345.496562500004,99633.02
8849,92216.9453125,3266.534687499996,95483.48
8850,65101.890625,3772.859375,68874.75
8851,57776.00390625,4820.9139062500035,52955.09
8852,454417.5,20224.900000000023,434192.6
8853,70000.0,23466.85,46533.15
8854,55760.39453125,1204.1654687499977,56964.56
8855,318728.40625,3927.5337500000023,322655.94
8856,71460.8203125,1667.4396874999948,73128.26
8858,503538.78125,3963.1187500000233,507501.9
8860,32820.86328125,2479.9567187499997,35300.82
8861,33158.54296875,2943.04296875,30215.5
8862,66260.0,3781.070000000007,70041.07
8865,613844.8125,2721.9375,616566.75
8867,108638.53125,2900.7212500000023,105737.81
8869,136770.953125,12316.766875000001,149087.72
8870,46544.07421875,3551.054218750003,42993.02
8873,41518.7109375,2901.749062499999,44420.46
8874,48930.81640625,2445.4064062499965,46485.41
8875,255413.640625,4196.5193750000035,259610.16
8876,268060.1875,4906.212500000023,272966.4
8877,422786.53125,8473.431250000023,414313.1
8878,112034.046875,2447.3768750000017,109586.67
8879,52353.51171875,28263.188281249997,80616.7
8880,18687.265625,2373.0456250000007,16314.22
8882,233366.71875,18833.201250000013,252199.92
8883,99508.375,1403.074999999997,100911.45
8885,126557.1328125,5617.5971875000105,132174.73
8886,116103.0390625,1723.1990625000035,114379.84
8887,145784.234375,4404.3943750000035,141379.84
8888,72434.671875,2052.9118750000052,70381.76
8889,22309.021484375,2576.858515625001,24885.88
8893,126553.5,5296.889999999999,121256.61
8894,56925.203125,3217.266875000001,60142.47
8895,84133.9140625,1742.815937499996,85876.73
8898,71157.921875,4145.598125000004,75303.52
8899,91091.7890625,2765.730937500004,93857.52
8901,165294.6875,2734.232500000013,168028.92
8902,53551.484375,2397.295624999999,55948.78
8904,83911.3203125,5602.619687500002,89513.94
8905,170316.796875,1797.6431250000023,172114.44
8906,145798.59375,4123.263750000013,141675.33
8907,232075.296875,7291.5668749999895,224783.73
8908,134066.15625,1847.9962499999965,132218.16
8909,35724.6640625,1535.8959374999977,37260.56
8912,13203.20703125,9983.63296875,23186.84
8913,124429.0703125,5227.950312500005,119201.12
8916,26710.03515625,15501.63515625,11208.4
8917,82477.1875,8613.387499999997,73863.8
8918,120973.109375,4675.0193750000035,116298.09
8919,38330.2421875,1434.5621874999997,36895.68
8920,162013.140625,3244.6993749999965,165257.84
8921,46846.13671875,3846.323281249999,50692.46
8922,110377.1640625,4606.534062499995,105770.63
8924,764131.75,26214.310000000056,790346.06
8925,48729.83984375,2853.8201562500035,51583.66
8926,122969.0390625,3736.980937500004,126706.02
8927,32825.49609375,1413.243906249998,34238.74
8928,568578.875,41559.935000000056,527018.94
8930,332761.25,11249.849999999977,344011.1
8931,70363.4453125,1883.0846874999988,72246.53
8932,145251.796875,2313.203125,147565.0
8933,123920.984375,3076.6043749999953,120844.38
8934,224124.828125,10341.878124999988,213782.95
8935,117229.0234375,6120.196562500001,123349.22
8936,12836.4453125,1735.7746874999993,14572.22
8938,33022.58984375,1360.1798437500001,31662.41
8939,47485.015625,5285.0843749999985,52770.1
8940,75300.15625,1244.59375,76544.75
8941,332246.25,8636.030000000028,323610.22
8943,145229.671875,1625.0181250000023,146854.69
8947,18061.818359375,1553.318359375,16508.5
8950,35030.25390625,2449.0139062499984,32581.24
8952,95725.0234375,1821.0065624999988,97546.03
8953,156490.40625,3718.4037499999977,160208.81
8954,112768.3984375,3399.0615625000064,116167.46
8955,37806.1484375,2151.111562500002,39957.26
8957,95478.046875,13709.213124999995,109187.26
8958,64042.6875,4726.817499999997,59315.87
8960,124872.5859375,3143.9659375000047,121728.62
8961,39033.39453125,1088.7654687500035,40122.16
8963,145294.046875,4148.666874999995,141145.38
8964,82010.5546875,5679.175312499996,87689.73
8965,43600.2578125,10533.502187500002,54133.76
8966,186802.8125,3565.607500000013,190368.42
8967,76692.203125,1307.046875,77999.25
8968,8950.8798828125,3242.0198828125003,5708.86
8970,138188.046875,4842.516875000001,133345.53
8971,85035.375,3443.5449999999983,88478.92
8974,146033.328125,9319.791874999995,155353.12
8975,32458.078125,2295.7681249999987,30162.31
8977,318373.53125,8691.21875,327064.75
8978,104101.3671875,2845.5228124999994,106946.89
8979,120401.9375,6725.462499999994,127127.4
8982,8527.783203125,5450.796796875,13978.58
8985,118138.046875,19743.833125000005,137881.88
8986,530698.4375,25756.122500000056,556454.56
8987,47093.38671875,1610.7067187499997,45482.68
8988,26481.83203125,1276.6779687499984,27758.51
8990,96107.2109375,1001.6909374999959,95105.52
8991,112720.4921875,4310.222187499996,108410.27
8992,72553.125,7965.605000000003,64587.52
8993,123145.6953125,1109.4646875000035,124255.16
8994,92749.4296875,1798.4903124999983,94547.92
8995,93726.2734375,1622.2365624999948,95348.51
8998,55116.11328125,4003.366718750003,59119.48
9001,25468.712890625,2766.1628906250007,22702.55
9002,90176.0234375,2162.006562499999,92338.03
9004,28582.7421875,1273.2621875000004,27309.48
9005,154891.84375,2620.5037500000035,152271.34
9006,91756.484375,2615.684374999997,89140.8
9008,84163.2109375,7828.799062499995,91992.01
9010,70041.1015625,4186.118437500001,74227.22
9012,337923.46875,14070.331249999988,351993.8
9013,70263.5703125,4220.229687500003,74483.8
9014,42110.17578125,1393.8557812500003,40716.32
9015,89169.9140625,20948.874062500006,68221.04
9016,15057.349609375,1319.8396093749998,13737.51
9017,16530.50390625,2399.376093750001,18929.88
9019,110090.15625,2454.9837499999994,112545.14
9020,235055.859375,25193.800625000003,260249.66
9021,132164.96875,5026.888749999998,127138.08
9023,151674.0625,5048.747499999998,156722.81
9024,361023.84375,29522.283750000002,331501.56
9027,213104.765625,10711.284374999988,223816.05
9030,9082.994140625,1885.7341406249998,7197.26
9031,159272.21875,5813.1212499999965,165085.34
9032,78936.4765625,2649.8665624999994,76286.61
9033,22032.158203125,3103.8582031250007,18928.3
9036,67719.515625,1439.9043749999983,69159.42
9038,150472.96875,4315.528749999998,146157.44
9039,41499.8515625,1502.341562499998,39997.51
9040,49138.08203125,3487.782031249997,45650.3
9041,127223.171875,1335.2618749999965,125887.91
9042,136371.453125,4510.333125000005,131861.12
9043,92050.3671875,3338.8571875000052,88711.51
9044,40030.48046875,1521.3604687499974,38509.12
9045,40517.3046875,2012.044687499998,38505.26
9046,48562.23828125,2948.26171875,51510.5
9047,88033.3125,5794.092499999999,82239.22
9050,121684.6953125,4170.215312500004,117514.48
9051,354236.5625,13231.462500000023,341005.1
9052,424273.125,8997.744999999995,415275.38
9054,50603.8125,3456.6725000000006,47147.14
9055,253771.984375,86751.85562500003,340523.84
9057,155495.75,3134.5499999999884,158630.3
9058,74049.75,13734.619999999995,87784.37
9059,44415.5703125,2074.090312499997,42341.48
9060,77964.84375,2561.7762499999953,80526.62
9064,70576.8671875,20929.6028125,91506.47
9065,54106.00390625,3215.696093749997,57321.7
9066,109001.8515625,1856.1615624999977,107145.69
9067,30498.919921875,1169.8199218750015,29329.1
9068,73354.578125,1705.4781249999942,71649.1
9069,51792.44921875,1014.0992187500015,50778.35
9070,65375.30078125,1348.040781249998,64027.26
9071,373171.5,23695.119999999995,396866.62
9072,119338.9921875,1669.1221875000047,117669.87
9073,76720.1875,11805.587500000001,64914.6
9074,94276.1953125,5024.405312500006,89251.79
9075,70609.3203125,2379.659687499996,72988.98
9076,77510.7109375,5200.970937499995,72309.74
9077,116794.609375,3655.2293749999953,113139.38
9078,141056.828125,18591.118124999994,122465.71
9079,78786.1796875,2331.340312500004,81117.52
9081,96473.03125,4009.211249999993,92463.82
9082,133863.015625,10447.46437500001,144310.48
9083,67836.328125,1907.3418749999983,69743.67
9084,196416.90625,7556.953749999986,203973.86
9086,123485.6875,8353.6875,115132.0
9087,85214.671875,13337.311875,71877.36
9088,33193.28125,18703.61875,51896.9
9089,200915.265625,6226.325624999998,194688.94
9090,111518.5078125,5922.437812499993,105596.07
9091,60518.703125,2103.3931250000023,58415.31
9093,95150.4453125,3372.6646875000006,98523.11
9094,52398.10546875,6120.7054687499985,46277.4
9095,364035.71875,11504.681250000023,375540.4
9096,546839.625,21455.814999999944,568295.44
9098,70573.7109375,1682.1509375000023,68891.56
9100,164635.5625,24325.662500000006,140309.9
9101,80762.9140625,2921.814062499994,77841.1
9102,129407.1953125,2397.6553125000064,127009.54
9104,117096.3359375,5137.564062499994,122233.9
9105,21559.21484375,13731.515156250003,35290.73
9106,119896.859375,2244.9006249999948,122141.76
9107,59032.0390625,14427.200937500005,73459.24
9108,123601.7265625,7824.5434374999895,131426.27
9109,83848.75,1534.8600000000006,82313.89
9110,79522.7734375,1309.5334374999948,78213.24
9112,87278.703125,2484.6068749999977,89763.31
9113,166201.1875,13689.287500000006,152511.9
9115,65937.9296875,4373.129687499997,61564.8
9116,89932.515625,2042.464374999996,91974.98
9118,163343.203125,5316.2231249999895,158026.98
9119,59032.9296875,2202.8696875000023,56830.06
9121,32299.46875,4084.751250000001,36384.22
9125,56847.8828125,1645.2028124999997,55202.68
9126,68440.40625,1601.1737500000017,70041.58
9129,89798.21875,4869.791249999995,94668.01
9132,99208.3515625,14734.318437499998,113942.67
9134,36791.6953125,1841.435312499998,34950.26
9135,30537.0234375,15230.1034375,15306.92
9136,424105.375,17540.42499999999,441645.8
9137,55965.5078125,2161.1078124999985,53804.4
9141,163497.921875,1256.781874999986,162241.14
9142,111456.078125,1369.7881250000064,110086.29
9144,51105.7578125,1045.2578125,50060.5
9146,75220.78125,2646.698749999996,77867.48
9147,46086.8359375,1134.7559374999983,44952.08
9148,186721.546875,4519.6131250000035,191241.16
9149,185133.640625,1767.8393750000105,186901.48
9150,14772.884765625,1297.5247656249994,13475.36
9151,65885.390625,2177.7106249999997,63707.68
9152,64462.03515625,1285.8551562499997,63176.18
9153,85950.0546875,2950.3153124999953,88900.37
9154,113407.84375,3051.8337500000052,110356.01
9155,821742.5,29563.099999999977,851305.6
9156,76319.8046875,7382.715312500004,83702.52
9158,135682.4375,5751.617499999993,129930.82
9159,70738.6875,1257.9674999999988,69480.72
9162,36767.359375,1994.5406250000015,38761.9
9164,90493.046875,1979.9431250000052,92472.99
9166,94031.5390625,3552.309062500004,90479.23
9167,262139.890625,9961.340625000012,252178.55
9168,41551.89453125,2186.825468750001,43738.72
9171,133862.640625,2352.9793749999953,136215.62
9172,66186.0234375,4990.736562499995,71176.76
9173,25562.73828125,1801.9717187499991,27364.71
9174,50930.5625,1481.6175000000003,52412.18
9175,63331.08984375,5501.289843749997,57829.8
9176,96184.0703125,1314.2796875000058,97498.35
9178,178723.84375,2060.6762499999895,180784.52
9180,97716.0625,23525.602499999994,74190.46
9181,253587.828125,5085.071874999994,258672.9
9182,275027.84375,13933.596250000002,288961.44
9184,105876.7578125,4342.932187500002,110219.69
9185,59762.1328125,1273.2928125000035,58488.84
9187,36290.390625,1745.5493750000023,38035.94
9189,35136.5234375,3666.216562499998,38802.74
